user_id,avg_memory,wall_clock,system_time,blanks,avg_RAM,language,cloc,nbr_file_in,compiled,swap_main_memory,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compiler_version,compile_error_msg,run_error_msg,max_RAM,user_time
0alex,-,-,-,23,-,C++,134,-,1,-,-1,11,-,-,-,-,Unknown error,-,-,-
112atn323,0,0.04,0.00,8,0,Java,100,0,0,0,1,0,72,0,3131,-,-,java.io.FileNotFoundException:,23736,0.03
178855371157,0,0.42,0.00,9,0,Python,34,8,0,0,0,4,0,0,1188,2.7,-,-,6608,0.42
1E60,0,0.24,0.00,1,0,C++,61,0,0,0,0,5,0,0,9248,-,-,-,2292,0.12
1NCID3R,0,0.15,0.00,18,0,C++,78,0,0,0,0,5,0,0,17784,-,-,-,2424,0.07
2jjy,0,0.00,0.00,0,0,C++,54,0,0,0,0,1,0,0,9056,-,-,-,2516,0.00
37ae912,-,-,-,20,-,C++,66,-,1,-,-1,6,-,-,-,-,expected primary-expression,-,-,-
4ameleon,-,-,-,13,-,C#,62,-,1,-,-1,0,-,-,-,-,: Program `Program.exe' does not contain a static `Main' method suitable for an ,-,-,-
551100kk,0,0.00,0.00,1,0,C++,40,0,0,0,0,0,0,0,10248,-,-,-,2524,0.00
7HM,-,-,-,24,-,Java,84,-,0,-,-15,12,-,-,1842,-,-,Timeout,-,-
ACMonster,0,0.05,0.00,6,0,C++,82,0,0,0,0,1,0,0,9080,-,-,-,2536,0.02
ACalvin,-,-,-,0,-,C++,58,-,2,-,-1,0,-,-,-,-,Unknown error,-,-,-
AFGhazy,0,0.00,0.00,36,0,C++,51,0,0,0,0,2,0,0,11056,-,-,-,2456,0.00
AJ721,0,0.04,0.01,12,0,Java,85,0,0,0,1,2,72,0,2221,-,-,java.io.FileNotFoundException:,23752,0.02
ARechitsky,0,0.05,0.01,20,0,Java,148,0,0,0,1,5,72,0,1609,-,-,java.lang.NullPointerException,25440,0.04
Abhinav2107,0,0.54,0.00,0,0,Python,35,8,0,0,0,0,0,0,930,2.7,-,-,6504,0.54
Abscp,0,0.00,0.00,0,0,C++,36,0,0,0,0,0,0,0,8200,-,-,-,2200,0.00
AcmerArthur,0,0.00,0.00,0,0,C++,48,0,0,0,0,0,0,0,9872,-,-,-,2512,0.00
AcrossTheSky,0,0.16,0.00,5,0,C++,122,0,0,0,0,1,0,0,9864,-,-,-,2520,0.08
Action,-,-,-,2,-,C#,94,-,0,-,1,0,-,-,4608,-,-,: System.IO.FileNotFoundException,-,-
AidaoChen,0,2.68,0.01,2,0,C++,50,0,0,0,0,1,137192,0,11032,-,-,-,2500,1.63
Akigeor,0,0.05,0.00,0,0,C++,57,0,0,0,0,1,0,0,8568,-,-,-,2592,0.04
AlSaeed,0,0.06,0.00,6,0,C++,70,0,0,0,0,0,0,0,10192,-,-,-,2468,0.04
Alamin,0,0.00,0.00,19,0,C++,88,0,0,0,0,7,8,0,9960,-,-,-,2584,0.00
AlanC,0,0.07,0.00,8,0,C++,54,0,0,0,0,2,0,0,8152,-,-,-,2360,0.04
Aleksei,0,0.13,0.00,2,0,C++,72,0,0,0,136,2,0,0,20600,-,-,Unknown,51448,0.12
AlexFetisov,0,0.04,0.01,29,0,Java,170,0,0,0,1,5,72,0,1625,-,-,java.lang.NullPointerException,25352,0.03
AlexZhan,0,0.09,0.00,6,0,C++,40,0,0,0,0,0,0,0,7736,-,-,-,2368,0.04
Alexander86,0,0.08,0.00,7,0,C++,64,0,0,0,0,0,0,0,10136,-,-,-,2468,0.04
Alexiski,0,0.11,0.00,4,0,C++,70,0,0,0,0,1,0,0,17424,-,-,-,2452,0.05
Aliaksei,0,0.00,0.00,10,0,C++,73,0,0,0,134,2,0,0,20240,-,-,Assertion failed,2596,0.00
AlphaMiller,0,2.16,0.00,6,0,Python,29,8,0,0,0,5,0,0,1589,2.7,-,-,7028,2.15
Amoo,-,-,-,17,-,C++,50,-,0,-,-15,5,-,-,25528,-,-,Timeout,-,-
AmrMahmoud,0,0.00,0.00,4,0,C++,72,0,0,0,134,0,0,0,10136,-,-,underflow error reading the file,2620,0.00
AndreySiunov,0,0.21,0.00,112,0,Java,542,0,0,0,0,20,72,0,4061,-,-,-,37016,0.24
AndyBear,-,-,-,6,-,C++,38,-,0,-,-15,7,-,-,10776,-,-,Timeout,-,-
AnhDo,0,0.00,0.00,0,0,C++,30,0,0,0,0,2,0,0,8856,-,-,-,2648,0.00
Anta0,0,0.10,0.00,1,0,C++,69,0,0,0,0,1,0,0,18104,-,-,-,2684,0.05
Anthrax,0,0.39,0.00,17,0,Python,28,0,0,0,0,3,0,0,1675,3.5,-,-,7824,0.38
AntiForest,0,0.00,0.00,11,0,C++,49,0,0,0,0,3,0,0,22296,-,-,-,2552,0.00
Antoniuk,0,0.00,0.00,14,0,C++,52,0,0,0,134,5,0,0,10096,-,-,underflow error reading the file,2508,0.00
AnyFire,0,0.00,0.00,12,0,C++,39,0,0,0,0,0,0,0,8384,-,-,-,2184,0.00
Anyrainel,-,-,-,0,-,C++,66,-,0,-,-15,2,-,-,8416,-,-,Timeout,-,-
ArbokEkans,-,-,-,28,-,C++,54,-,0,-,-15,7,-,-,47176,-,-,Timeout,-,-
Ardavel,0,0.17,0.00,28,0,C++,145,0,0,0,0,12,0,0,37064,-,-,-,2492,0.08
Areseye,0,0.00,0.00,18,0,C++,63,0,0,0,0,16,0,0,21240,-,-,-,2516,0.00
Armand,0,0.25,0.00,9,0,C++,57,0,0,0,0,0,0,0,20088,-,-,-,2464,0.12
Armavica,-,-,-,11,-,Python,38,-,0,-,1,1,-,-,2262,2.7,-,TypeError,-,-
Aros,0,0.08,0.00,0,0,C++,45,0,0,0,0,2,0,0,8640,-,-,-,2508,0.04
Arrows,0,0.00,0.00,8,0,C++,49,0,0,0,0,1,0,0,11416,-,-,-,2440,0.00
AsHes,-,-,-,2,-,C++,69,-,0,-,-15,1,-,-,9912,-,-,Timeout,-,-
Asocasno,-,-,-,13,-,C++,77,-,0,-,-15,34,-,-,45408,-,-,Timeout,-,-
Astro75,0,0.15,0.00,7,0,C++,52,0,0,0,0,1,0,0,10160,-,-,-,2684,0.07
Atol,0,0.13,0.00,8,0,C++,100,0,0,0,0,2,0,0,22080,-,-,-,2588,0.06
AugustusLi,-,-,-,5,-,C++,59,-,1,-,-1,0,-,-,-,-,not declared,-,-,-
Aurel,0,0.97,0.02,14,0,Python,63,8,0,0,0,3,0,0,2487,2.7,-,-,8536,0.93
Aweather,0,0.00,0.00,31,0,C++,122,0,0,0,255,58,0,0,25760,-,-,Unknown,2460,0.00
BSBandme,-,-,-,21,-,C++,216,-,1,-,-1,11,-,-,-,-,Unknown error,-,-,-
BellyWhite,0,0.10,0.00,2,0,C++,32,0,0,0,0,0,0,0,9896,-,-,-,2504,0.05
Belonogov,0,0.07,0.00,16,0,C++,83,0,0,0,0,3,0,0,10048,-,-,-,2720,0.04
Bench,0,0.29,0.01,4,0,Java,92,0,0,0,0,2,80,0,2596,-,-,-,62180,0.29
BennyCarina,-,-,-,25,-,C++,85,-,1,-,-1,2,-,-,-,-,not declared,-,-,-
Benz3536,0,0.11,0.00,0,0,C++,52,0,0,0,136,1,0,0,32856,-,-,Unknown,2344,0.05
Bewww,0,0.00,0.00,9,0,C++,74,0,0,0,0,1,0,0,8384,-,-,-,2188,0.00
Bigmac,-,-,-,5,-,C++,213,-,1,-,-1,109,-,-,-,-,not declared,-,-,-
Binnie,0,1.08,0.00,21,0,Python,56,0,0,0,0,5,0,0,2546,2.7,-,-,8476,1.06
Blinken,0,0.06,0.00,20,0,Java,291,0,0,0,255,19,72,0,7454,-,-,java.lang.NullPointerException,23840,0.03
BogoSort,0,0.16,0.00,7,0,C++,66,0,0,0,0,0,0,0,22912,-,-,-,2484,0.09
Boping,0,0.00,0.00,1,0,C++,40,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1360,0.00
Bossle,0,0.06,0.00,4,0,C++,52,0,0,0,0,0,0,0,20920,-,-,-,2532,0.06
Bounciness,0,0.07,0.00,20,0,C,47,0,0,0,0,4,0,0,7528,-,-,-,1388,0.07
Boxer,0,0.10,0.00,6,0,C++,48,0,0,0,0,3,0,0,35336,-,-,-,2648,0.04
BunchOfLines,0,0.00,0.00,6,0,C++,47,0,0,0,0,0,0,0,11032,-,-,-,2544,0.00
Burunduk1,0,0.12,0.00,7,0,C++,41,0,0,0,0,8,0,0,22992,-,-,-,2600,0.06
CLDP,0,0.21,0.00,5,0,C++,49,0,0,0,0,0,0,0,10136,-,-,-,2372,0.10
CPone,0,1.56,0.00,5,0,C++,37,0,0,0,0,0,0,0,21360,-,-,-,2468,1.26
Candela,0,0.00,0.00,11,0,C++,83,0,0,0,0,3,0,0,9320,-,-,-,2576,0.00
Candice,0,0.00,0.00,4,0,C++,72,0,0,0,0,8,0,0,13856,-,-,-,2480,0.00
Capp,-,-,-,8,-,Python,42,-,0,-,-15,3,-,-,1913,2.7,-,Timeout,-,-
CaseyRoberts711,0,0.10,0.00,29,0,C++,101,0,0,0,0,47,0,0,21392,-,-,-,2604,0.04
CataractGoogly,0,0.05,0.01,7,0,Java,53,0,0,0,0,2,72,0,1644,-,-,-,24016,0.04
Celicath,0,0.00,0.00,16,0,C++,69,0,1,0,127,1,0,0,-,-,Unknown error,Command not found,1360,0.00
Chaithanya,0,0.00,0.00,4,0,C++,47,0,0,0,0,7,0,0,38248,-,-,-,2524,0.00
Chendy,0,0.00,0.00,0,0,C++,51,0,0,0,0,0,0,0,8560,-,-,-,2220,0.00
Cherish,0,0.08,0.00,4,0,C++,66,0,0,0,0,0,0,0,17536,-,-,-,2608,0.04
Chitly,0,0.00,0.00,1,0,C++,92,0,0,0,0,3,0,0,8584,-,-,-,2264,0.00
ChrisDz,0,0.18,0.00,10,0,C++,69,0,0,0,0,0,0,0,21560,-,-,-,2468,0.09
Christinass,0,0.00,0.00,9,0,C++,52,0,0,0,0,1,0,0,8312,-,-,-,2248,0.00
ChromeFish,0,0.05,0.02,2,0,C++,51,0,0,0,0,0,944,0,10256,-,-,-,2372,0.01
Cintia,-,-,-,9,-,Python,48,-,0,-,-15,0,-,-,1317,2.7,-,Timeout,-,-
Code14,0,0.07,0.00,17,0,C++,44,0,0,0,0,14,0,0,8648,-,-,-,2612,0.04
Comedi,-,-,-,4,-,C++,54,-,0,-,-15,0,-,-,8760,-,-,Timeout,-,-
ComputerDruid,0,0.60,0.00,9,0,Python,50,0,0,0,0,1,0,0,3307,3.5,-,-,8260,0.57
ConanKudo247,0,0.00,0.00,4,0,C++,65,0,0,0,134,0,0,0,10520,-,-,underflow error reading the file,2512,0.00
Cricycle,0,0.38,0.02,6,0,Java,56,0,0,0,0,6,72,0,1277,-,-,-,61728,0.36
Csirke,0,0.19,0.00,16,0,C++,72,0,0,0,0,0,0,0,17032,-,-,-,2640,0.09
Cubix651,0,0.22,0.00,5,0,Python,30,8,0,0,0,0,0,0,1611,2.7,-,-,6540,0.22
Cypi,0,0.29,0.02,6,0,Python,29,8,0,0,0,0,0,0,1403,2.7,-,-,8368,0.26
DATASOURCE,-,-,-,6,-,C++,45,-,0,-,-15,0,-,-,32304,-,-,Timeout,-,-
DAle,0,0.00,0.00,3,0,C++,63,0,0,0,0,0,0,0,18112,-,-,-,2392,0.00
DBZX,-,-,-,25,-,C++,162,-,1,-,-1,46,-,-,-,-,No such file or directory,-,-,-
DCLXVI,0,0.14,0.00,25,0,C++,174,0,0,0,0,2,0,0,29448,-,-,-,2504,0.09
DEGwer,-,-,-,0,-,C++,65,-,1,-,-1,0,-,-,-,-,No such file or directory,-,-,-
DVH312,0,0.00,0.00,4,0,C++,51,0,0,0,0,0,0,0,11016,-,-,-,2572,0.00
Daishisan,0,0.30,0.02,8,0,Java,48,0,0,0,0,4,72,0,1597,-,-,-,62124,0.34
DanielMarques,0,0.12,0.00,3,0,C++,49,0,0,0,0,6,0,0,10088,-,-,-,2600,0.07
Danlark,-,-,-,6,-,Python,32,-,0,-,1,0,-,-,-,3.5,-,File or Dir not found,-,-
Darksun,0,6.17,0.00,8,0,C++,55,0,0,0,0,0,0,0,14400,-,-,-,2636,4.59
DarwDarw,0,0.00,0.00,3,0,C++,53,0,0,0,0,1,0,0,9728,-,-,-,2572,0.00
DarwinYDC,0,0.17,0.00,6,0,C++,48,0,0,0,0,3,0,0,10016,-,-,-,2484,0.08
DavidLin,0,0.01,0.00,15,0,C++,49,0,0,0,0,19,0,0,17424,-,-,-,2552,0.00
DavidS,-,-,-,12,-,C++,174,-,1,-,-1,2,-,-,-,-,not declared,-,-,-
DeMatos,0,0.00,0.00,8,0,C++,54,0,1,0,127,2,0,0,-,-,Unknown error,Command not found,1332,0.00
Delusion,0,0.08,0.00,12,0,C++,75,0,0,0,0,3,0,0,10272,-,-,-,2408,0.04
Dempsy,0,0.00,0.00,9,0,C++,43,0,0,0,0,0,0,0,10160,-,-,-,2448,0.00
Dendro,0,1.44,0.00,36,0,C++,129,0,0,0,0,15,0,0,45200,-,-,-,3268,1.08
Diego1149,0,0.20,0.00,8,0,C++,85,0,0,0,0,2,0,0,20608,-,-,-,2484,0.10
DiegoCR,0,0.15,0.00,19,0,C++,42,0,0,0,0,0,0,0,11200,-,-,-,2468,0.07
DimkaDA,-,-,-,12,-,C++,54,-,1,-,-1,2,-,-,-,-,No such file or directory,-,-,-
Dive5617,0,0.00,0.00,22,0,C++,105,0,0,0,0,3,0,0,22000,-,-,-,2600,0.00
DmitryAnkudinov,0,0.04,0.00,18,0,Java,73,0,0,0,1,4,72,0,2473,-,-,java.io.FileNotFoundException:,23860,0.03
DonaldDuck,0,0.18,0.00,15,0,C++,59,0,0,0,0,9,0,0,10208,-,-,-,2568,0.09
Duc,0,0.00,0.00,19,0,C++,104,0,0,0,134,2,0,0,17664,-,-,underflow error reading the file,2512,0.00
Dukkha,0,0.18,0.00,1,0,Java,51,0,0,0,0,0,72,0,1907,-,-,-,35048,0.16
Dzhyrma,-,-,-,7,-,Java,116,-,1,-,-1,9,-,-,-,-,package does not exist,-,-,-
EbTech,0,0.08,0.00,3,0,C++,61,0,0,0,0,0,0,0,21504,-,-,-,2636,0.04
EggyLv999,0,0.12,0.00,6,0,C++,90,0,0,0,0,4,0,0,8392,-,-,-,2392,0.06
Elouan,0,0.14,0.00,10,0,C++,73,0,0,0,0,0,0,0,10272,-,-,-,2492,0.07
EmK,0,0.09,0.00,17,0,C#,120,0,0,0,0,8,0,0,5120,-,-,-,21388,0.08
Empress,-,-,-,3,-,C++,73,-,0,-,-15,0,-,-,10984,-,-,Timeout,-,-
Empty007,0,0.12,0.00,13,0,C++,74,0,0,0,0,1,0,0,9752,-,-,-,2516,0.06
Enchom,0,0.00,0.00,23,0,C++,72,0,0,0,0,0,0,0,33488,-,-,-,2392,0.00
Erich,0,0.00,0.00,4,0,C++,56,0,0,0,0,0,0,0,11760,-,-,-,2316,0.00
Erop,-,-,-,31,-,C++,179,-,1,-,-1,0,-,-,-,-,Unknown error,-,-,-
Error202,-,-,-,11,-,C++,112,-,1,-,-1,13,-,-,-,-,not declared,-,-,-
Eryx,-,-,-,33,-,C++,108,-,1,-,-1,19,-,-,-,-,not declared,-,-,-
EternalAnswer,0,0.00,0.00,9,0,C++,80,0,0,0,0,0,0,0,9944,-,-,-,2572,0.00
Eureka6174,0,0.41,0.00,2,0,Python,28,0,0,0,0,0,0,0,-,3.5,-,-,7884,0.40
Eyelids,-,-,-,11,-,C++,52,-,0,-,-15,1,-,-,9896,-,-,Timeout,-,-
FKint,0,0.14,0.00,5,0,C++,50,0,0,0,0,0,0,0,24032,-,-,-,2492,0.07
FatAlex,0,0.00,0.00,15,0,Python,64,8,0,0,0,1,0,0,3767,2.7,-,-,6360,0.00
FatPanda,0,0.00,0.00,5,0,C++,51,0,0,0,0,0,0,0,19440,-,-,-,2232,0.00
FatalEagle,0,0.00,0.00,4,0,C++,56,0,0,0,0,0,0,0,11072,-,-,-,2580,0.00
FedePousa,0,0.11,0.00,14,0,C++,63,0,0,0,0,0,0,0,22256,-,-,-,2472,0.05
Felix,0,0.11,0.00,10,0,C++,71,0,0,0,0,0,0,0,17664,-,-,-,2324,0.06
FinalProud,0,0.16,0.00,5,0,C++,59,0,0,0,0,2,0,0,9872,-,-,-,2696,0.08
FinaleVawait,0,0.11,0.00,3,0,C++,55,0,0,0,0,5,8,0,22176,-,-,-,2600,0.05
Fiona777,0,0.00,0.00,20,0,C++,122,0,0,0,134,8,0,0,47456,-,-,Unknown,2452,0.00
FlaminRage,0,0.00,0.00,34,0,C++,143,0,0,0,0,5,0,0,22072,-,-,-,2372,0.00
Floz,0,0.00,0.00,0,0,C++,46,0,0,0,0,0,0,0,35960,-,-,-,2660,0.00
Fly33,0,0.11,0.00,14,0,C++,93,0,0,0,0,0,0,0,20640,-,-,-,2324,0.05
Flydutchman,0,0.08,0.00,6,0,C++,81,0,0,0,0,1,0,0,10240,-,-,-,2648,0.04
FrostA,0,0.11,0.00,4,0,C++,55,0,0,0,0,2,0,0,9736,-,-,-,2488,0.05
Fumiya,0,0.15,0.00,2,0,C++,41,0,0,0,0,0,0,0,15352,-,-,-,2544,0.07
Furor,0,0.00,0.00,6,0,C++,49,0,0,0,0,0,0,0,9048,-,-,-,2584,0.00
GGed,0,0.07,0.00,4,0,C++,38,0,0,0,0,0,0,0,7952,-,-,-,2424,0.03
GSam,0,0.38,0.02,16,0,Java,82,0,0,0,0,1,80,0,2270,-,-,-,64900,0.40
GYH,0,0.00,0.00,4,0,C++,54,0,0,0,0,1,0,0,8296,-,-,-,2256,0.00
GannicusYao,0,0.02,0.00,5,0,C++,44,0,0,0,0,0,944,0,9072,-,-,-,2612,0.00
Garo9521,0,0.23,0.03,4,0,C++,47,0,0,0,0,0,0,0,10888,-,-,-,2536,0.05
GavinTang,-,-,-,11,-,C++,98,-,1,-,-1,0,-,-,-,-,redeclared,-,-,-
GhSapGu,0,0.00,0.00,4,0,C++,61,0,0,0,0,0,0,0,22360,-,-,-,2572,0.00
GiB,-,-,-,8,-,Python,40,-,0,-,1,3,-,-,2078,2.7,-,ImportError,-,-
Global,0,0.34,0.01,10,0,Java,56,0,0,0,0,2,72,0,564,-,-,-,61768,0.38
Gluk,-,-,-,10,-,C++,81,-,1,-,-1,1,-,-,-,-,redeclaration,-,-,-
Gnurdux,0,0.11,0.00,6,0,C++,36,0,0,0,0,0,0,0,9944,-,-,-,2604,0.05
GoldenSection,-,-,-,7,-,C#,113,-,0,-,1,0,-,-,4608,-,-,: System.IO.DirectoryNotFoundException,-,-
Gomhog,0,0.13,0.00,4,0,C++,45,0,0,0,0,0,0,0,36600,-,-,-,2412,0.06
Grandrogue,0,0.06,0.02,5,0,C++,60,0,0,0,0,0,944,0,10648,-,-,-,2560,0.00
Grapland,-,-,-,4,-,C++,46,-,1,-,-1,2,-,-,-,-,No such file or directory,-,-,-
GrundoX,0,0.10,0.00,3,0,C++,37,0,0,0,0,0,0,0,22032,-,-,-,2612,0.05
Grzesiu,0,0.34,0.00,10,0,Python,25,8,0,0,0,1,0,0,1780,2.7,-,-,6660,0.33
GunnERs,0,0.00,0.00,10,0,C++,45,0,0,0,0,1,0,0,9920,-,-,-,2588,0.00
HD650,-,-,-,8,-,Python,44,-,0,-,-15,1,-,-,1932,2.7,-,Timeout,-,-
HORSE,0,0.00,0.00,3,0,C++,40,0,0,0,136,1,0,0,20080,-,-,Unknown,2012,0.00
HTC,0,0.06,0.00,0,0,C++,43,0,0,0,0,3,0,0,9864,-,-,-,2560,0.05
HYEA,0,0.15,0.00,0,0,C++,55,0,0,0,0,3,0,0,7896,-,-,-,2388,0.07
Hachiikung,0,0.00,0.00,14,0,C++,74,0,0,0,0,5,0,0,9088,-,-,-,2428,0.00
Hachimori,0,0.36,0.00,12,0,Python,31,8,0,0,0,1,0,0,1480,2.7,-,-,6664,0.35
HaifengJin,0,0.07,0.00,7,0,C++,73,0,0,0,0,0,0,0,8712,-,-,-,2400,0.03
Hailo,0,0.00,0.00,6,0,C++,85,0,0,0,134,1,0,0,25704,-,-,underflow error reading the file,2564,0.00
Hank0001,-,-,-,3,-,C++,63,-,0,-,-15,1,-,-,8664,-,-,Timeout,-,-
HarryQuake,0,0.00,0.00,7,0,C++,60,0,0,0,0,0,0,0,25304,-,-,-,2516,0.00
Harta,0,0.08,0.00,3,0,C++,53,0,0,0,0,0,0,0,11016,-,-,-,2688,0.04
Hazard,0,0.00,0.00,1,0,C++,51,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1388,0.00
HellKitsune123,0,0.00,0.00,4,0,C++,55,0,0,0,0,0,0,0,9984,-,-,-,2508,0.00
HenrikRueping,0,0.55,0.00,3,0,Python,27,0,0,0,0,9,8,0,1412,2.7,-,-,6472,0.52
HexTree,-,-,-,4,-,Python,39,-,0,-,-15,1,-,-,1741,2.7,-,Timeout,-,-
Hezhu,0,0.10,0.00,3,0,C++,76,0,0,0,0,0,0,0,7880,-,-,-,2260,0.10
HidenoriS,0,0.17,0.00,2,0,C++,94,0,0,0,0,6,0,0,15152,-,-,-,2500,0.07
HiltonLange,-,-,-,52,-,C#,264,-,1,-,-1,7,-,-,-,-,: The type or namespace name `GCJBase' could not be found. Are you missing an as,-,-,-
Hogloid,0,0.09,0.00,22,0,C++,65,0,0,0,0,1,0,0,10976,-,-,-,2508,0.05
HolyMason,0,0.00,0.00,3,0,C++,65,0,0,0,0,0,0,0,9288,-,-,-,2616,0.00
Hongbo,0,0.11,0.00,4,0,C++,39,0,0,0,0,0,0,0,10112,-,-,-,2572,0.05
Honour,0,0.00,0.00,22,0,C++,55,0,0,0,0,1,8,0,11296,-,-,-,2540,0.00
Hooyoung,0,0.12,0.00,4,0,C++,57,0,0,0,0,2,0,0,8048,-,-,-,2264,0.06
HouJP,0,0.10,0.00,16,0,C++,72,0,0,0,0,7,0,0,8552,-,-,-,2408,0.05
HustYY,0,0.02,0.00,3,0,C++,54,0,0,0,0,0,944,0,8360,-,-,-,2332,0.00
Hwhitetooth,0,0.06,0.00,7,0,C++,70,0,0,0,0,6,0,0,8992,-,-,-,2592,0.03
Hyperbolic,0,0.00,0.00,0,0,C++,52,0,0,0,0,1,0,0,8080,-,-,-,2200,0.00
IAmCharizard,0,0.15,0.00,9,0,C++,100,0,0,0,0,7,0,0,11128,-,-,-,2624,0.07
ICastro,0,0.66,0.00,7,0,C++,73,0,0,0,0,11,0,0,18400,-,-,-,2456,0.43
IcyBlue,0,0.00,0.00,1,0,C++,67,0,0,0,0,0,0,0,9056,-,-,-,2488,0.00
IlodEnarp,0,0.01,0.00,2,0,C#,150,0,0,0,1,0,0,0,4608,-,-,: System.IndexOutOfRangeException,9612,0.00
ImmaWizard,0,0.11,0.00,8,0,C++,89,0,0,0,0,0,0,0,21408,-,-,-,2604,0.06
Indeed,0,0.52,0.00,2,0,C++,73,0,0,0,0,0,0,0,10640,-,-,-,2384,0.37
InhaKorean,-,-,-,12,-,Python,38,-,0,-,1,4,-,-,1846,2.7,-,File or Dir not found,-,-
InnoVator54,0,0.00,0.00,7,0,C++,74,0,0,0,0,1,0,0,9920,-,-,-,2544,0.00
Insider,0,0.01,0.00,5,0,C++,71,0,0,0,134,0,0,0,17784,-,-,Unknown,2576,0.00
Iskandar,0,0.17,0.00,25,0,C++,140,0,0,0,0,6,0,0,10336,-,-,-,2600,0.08
Ismael,0,0.10,0.00,10,0,C++,61,0,0,0,0,10,0,0,18160,-,-,-,2328,0.08
ItsLastDay,0,4.56,0.28,4,0,Python,25,0,0,0,0,0,0,0,1302,3.5,-,-,7908,4.23
Itu,-,-,-,8,-,C++,166,-,0,-,-15,6,-,-,47864,-,-,Timeout,-,-
Ixia,0,0.00,0.00,1,0,C++,52,0,0,0,0,1,0,0,8360,-,-,-,2256,0.00
JAPLJ,0,0.10,0.00,13,0,C++,73,0,0,0,0,0,0,0,9936,-,-,-,2560,0.05
JESI,0,0.20,0.00,26,0,C++,62,0,0,0,0,3,0,0,34464,-,-,-,2780,0.10
JFBM,0,0.05,0.01,44,0,Java,127,0,0,0,1,62,72,0,6543,-,-,java.nio.file.NoSuchFileException:,24200,0.03
JKqq,0,0.22,0.00,21,0,Java,80,0,0,0,0,3,80,0,2911,-,-,-,36188,0.20
JackDamei,-,-,-,30,-,Java,91,-,0,-,-1,6,-,-,1159,-,-,java,-,-
Jami,0,0.10,0.00,8,0,C++,80,0,0,0,0,0,0,0,9848,-,-,-,2516,0.05
JasonLee,0,1.76,0.04,0,0,C++,68,0,0,0,0,7,137192,0,9864,-,-,-,2580,1.41
JasperH,0,0.28,0.00,1,0,Python,28,8,0,0,0,1,0,0,1277,2.7,-,-,6568,0.28
JeffreyHui,0,0.00,0.00,0,0,C++,46,0,0,0,0,0,0,0,8408,-,-,-,2188,0.00
Jens,0,0.19,0.02,30,0,Java,146,0,0,0,0,8,80,0,2784,-,-,-,35668,0.16
Jhamra,-,-,-,8,-,C++,52,-,0,-,-15,1,-,-,10904,-,-,Timeout,-,-
JiK,-,-,-,25,-,C++,90,-,1,-,-1,17,-,-,-,-,No such file or directory,-,-,-
Jingplusplus,0,0.06,0.00,25,0,Java,189,0,1,0,1,64,72,0,-,-,cannot find symbol,java.lang.NullPointerException,23848,0.06
JohnSmith,-,-,-,15,-,C++,67,-,1,-,-1,7,-,-,-,-,No such file or directory,-,-,-
Johnathan,0,0.00,0.00,11,0,C++,68,0,1,0,127,5,0,0,-,-,Unknown error,Command not found,1316,0.00
JokerPoker,0,0.00,0.00,3,0,C++,57,0,0,0,0,2,0,0,24288,-,-,-,2580,0.00
Jon1025,0,0.00,0.00,6,0,C++,76,0,1,0,127,9,0,0,-,-,Unknown error,Command not found,1416,0.00
JongMan,0,0.30,0.01,10,0,Python,27,8,0,0,0,2,0,0,1037,2.7,-,-,6588,0.26
Jorik,0,0.00,0.00,5,0,C++,73,0,1,0,127,2,0,0,-,-,Unknown error,Command not found,1244,0.00
Juda,0,0.08,0.00,4,0,C++,45,0,0,0,0,0,0,0,8768,-,-,-,2500,0.04
JulienC,0,0.14,0.00,9,0,C++,57,0,0,0,0,0,0,0,21152,-,-,-,2332,0.07
JuniorHsu,-,-,-,26,-,C++,100,-,0,-,-15,19,-,-,14664,-,-,Timeout,-,-
Junkbot,0,0.10,0.00,16,0,C++,61,0,0,0,0,1,0,0,7784,-,-,-,2400,0.05
KKOrange,0,0.16,0.00,5,0,C++,61,0,0,0,0,3,0,0,9944,-,-,-,2600,0.08
Kawagiri,0,0.00,0.00,9,0,C++,46,0,0,0,0,8,0,0,10216,-,-,-,2520,0.00
Kectavi,-,-,-,14,-,C++,88,-,1,-,-1,1,-,-,-,-,Unknown error,-,-,-
KenjiH,0,0.09,0.00,12,0,C++,71,0,0,0,0,0,0,0,10264,-,-,-,2492,0.04
KennyHORROR,0,0.00,0.00,6,0,C++,75,0,0,0,0,1,0,0,10512,-,-,-,2480,0.00
Keyvan,0,0.07,0.00,18,0,C++,86,0,0,0,0,15,0,0,11888,-,-,-,2632,0.03
Kirhog,0,0.35,0.03,38,0,Java,147,0,0,0,0,9,80,0,2863,-,-,-,63336,0.40
KirisameMarisa,0,0.00,0.00,3,0,C++,89,0,0,0,134,0,0,0,10464,-,-,underflow error reading the file,2556,0.00
Klockan,0,0.00,0.00,7,0,C++,100,0,0,0,0,0,0,0,19368,-,-,-,2628,0.00
Kmcode,0,0.05,0.00,0,0,C++,92,0,0,0,0,0,0,0,9760,-,-,-,2568,0.03
KomarovAndrey,0,0.43,0.00,6,0,Python,27,0,0,0,0,0,0,0,1062,3.5,-,-,7884,0.43
Konrad127123,0,0.11,0.00,9,0,C,52,0,0,0,0,0,0,0,7984,-,-,-,1384,0.11
