user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
KevinLiu,0.00,-,-,7,-,C++,-,45,-,127,-,-,-1,1,-,-,-,-,-
samj1912,0.00,0.00,0.00,5,0,Python,2.7,22,0,0,0,0,0,2,0,0,-,6416,0.00
stevenhao,0.00,0.00,0.00,2,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6364,0.00
IMANGH,0.00,-,-,3,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
maritoun,0.00,0.01,0.00,3,0,Python,2.7,29,0,0,0,0,0,0,8,0,-,6304,0.00
bananaphone,0.00,0.01,0.00,2,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6376,0.00
krzysobusiak,0.00,-,-,6,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
fabik,0.00,-,-,9,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
HenryHu,0.00,-,-,4,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
birdstorm,0.00,-,-,0,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
Lucretiel,0.00,0.01,0.00,8,0,Python,3.5,14,0,1,0,0,2,10,0,0,-,7168,0.01
donogo,0.00,-,-,8,-,C++,-,53,-,127,-,-,-1,2,-,-,-,-,-
jonyafek,0.00,0.00,0.00,5,0,Python,2.7,23,0,0,0,0,0,3,0,0,-,6404,0.00
tiprof,0.00,0.01,0.00,7,0,Python,2.7,22,0,0,0,0,0,2,0,0,-,6416,0.00
SerVasilich,0.00,0.00,0.00,0,0,Python,3.5,13,0,1,0,0,2,0,0,0,-,7164,0.00
ymgve,0.00,0.00,0.00,7,0,Python,3.5,21,0,0,0,0,2,0,0,0,-,7168,0.00
int9,-,-,-,5,-,java,-,45,-,1,-,-,-1,3,-,-,-,-,-
itzkow,-,-,-,35,-,C++,-,89,-,127,-,-,-1,8,-,-,-,-,-
mcsharma1990,0.00,-,-,12,-,C++,-,69,-,127,-,-,-1,0,-,-,-,-,-
acslk,0.00,-,-,7,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
Soronbe,-,-,-,11,-,java,-,54,-,1,-,-,-1,0,-,-,-,-,-
akill3r,0.00,-,-,0,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
sessoh,0.00,0.05,0.00,5,0,java,-,35,0,0,0,0,0,0,72,0,-,23608,0.04
WYOCMWYH,0.00,-,-,3,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
sxc,0.00,-,-,6,-,C++,-,39,-,127,-,-,-1,0,-,-,-,-,-
lyr,0.00,-,-,20,-,C++,-,167,-,127,-,-,-1,0,-,-,-,-,-
Ormendahl,0.00,0.00,0.00,0,0,Python,3.5,17,0,1,0,0,2,0,0,0,-,7236,0.00
ibur,0.00,-,-,5,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
panaro32,0.00,0.01,0.00,3,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6584,0.00
AMartin,0.00,-,-,5,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
Handojo1,0.00,-,-,5,-,C++,-,31,-,127,-,-,-1,2,-,-,-,-,-
Giove,0.00,0.01,0.00,5,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,8604,0.00
trumanizer,0.00,0.05,0.00,13,0,java,-,100,0,0,0,0,1,6,64,0,-,21592,0.04
cst1,-,-,-,19,-,java,-,67,-,1,-,-,-1,0,-,-,-,-,-
voidcoder,0.00,-,-,19,-,C++,-,119,-,127,-,-,-1,18,-,-,-,-,-
njy,0.00,0.01,0.00,6,0,Python,2.7,24,0,0,0,0,0,1,8,0,-,6412,0.00
shimps,0.00,-,-,3,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
dwoolley3,0.01,0.04,0.00,16,0,java,-,113,0,1,0,0,1,4,64,0,-,21584,0.04
KostisK,0.00,0.02,0.01,14,0,Python,2.7,36,0,0,0,0,0,3,8,0,-,6712,0.00
intrepid,0.00,-,-,12,-,C++,-,81,-,127,-,-,-1,4,-,-,-,-,-
mark03,0.00,-,-,8,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
xiexiangyi0,0.00,0.04,0.00,10,0,java,-,55,0,0,0,0,0,2,64,0,-,21776,0.04
Eirage,0.00,0.00,0.00,2,0,Python,2.7,21,0,0,0,0,0,0,8,0,-,6424,0.00
semion,0.00,-,-,7,-,C++,-,32,-,127,-,-,-1,4,-,-,-,-,-
LeeSin,0.00,-,-,5,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
sparik,0.00,-,-,13,-,C++,-,59,-,127,-,-,-1,0,-,-,-,-,-
slycelote,0.00,-,-,11,-,C++,-,73,-,127,-,-,-1,1,-,-,-,-,-
caph1993,0.00,-,-,4,-,Python,2.7,19,-,0,-,-,1,0,-,-,-,-,-
Sully,0.00,0.24,0.00,7,0,Python,2.7,20,0,0,0,0,0,0,0,0,-,6364,0.24
Keks,0.00,-,-,5,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
Eggeek,0.00,-,-,5,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
LordDuran,0.00,0.00,0.00,7,0,Python,2.7,34,0,0,0,0,2,1,0,0,-,6140,0.00
liorin,0.00,0.00,0.00,8,0,Python,2.7,17,0,0,0,0,0,5,0,0,-,6624,0.00
Fengdalu,0.01,1.42,0.01,1,0,Python,2.7,20,0,0,0,0,0,0,0,0,-,38040,1.40
HRoll,0.00,0.00,0.00,2,0,Python,2.7,6,0,0,0,0,0,14,0,0,-,6284,0.00
Tangjz,0.00,-,-,0,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
Bossle,0.00,-,-,1,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
Nbdd0121,0.00,-,-,8,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
neXyon,0.00,0.06,0.01,15,0,Python,2.7,24,0,0,0,0,0,1,0,0,-,21372,0.04
xu3kev,0.00,-,-,3,-,C++,-,43,-,127,-,-,-1,13,-,-,-,-,-
Cerezo,0.00,0.01,0.00,14,0,Python,2.7,44,0,0,0,0,2,4,0,0,-,6108,0.00
beroul,0.00,0.04,0.00,45,0,java,-,91,0,0,0,0,1,8,64,0,-,21660,0.04
Wataru,0.00,-,-,6,-,C++,-,55,-,127,-,-,-1,6,-,-,-,-,-
Malcolm,0.00,0.07,0.01,6,0,java,-,40,0,0,0,0,0,0,64,0,-,24168,0.05
vici,0.00,-,-,5,-,C++,-,44,-,127,-,-,-1,1,-,-,-,-,-
ikbal,0.00,-,-,8,-,C++,-,49,-,127,-,-,-1,0,-,-,-,-,-
Tima,0.00,-,-,5,-,C++,-,61,-,127,-,-,-1,0,-,-,-,-,-
2007,0.00,-,-,0,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
carpcrap,0.00,-,-,1,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
svv,0.01,0.05,0.00,13,0,java,-,55,0,0,0,0,1,4,64,0,-,21364,0.04
tyamgin,0.00,-,-,1,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
ffao,0.00,-,-,37,-,C++,-,51,-,127,-,-,-1,0,-,-,-,-,-
vexorian,0.00,-,-,18,-,C++,-,123,-,127,-,-,-1,26,-,-,-,-,-
mightyvoice,0.00,-,-,7,-,C++,-,99,-,127,-,-,-1,7,-,-,-,-,-
sticktothebasic,0.00,0.07,0.00,3,0,java,-,41,0,0,0,0,0,0,64,0,-,24252,0.06
ZQX,0.00,0.05,0.01,9,0,java,-,52,0,0,0,0,1,8,64,0,-,21776,0.04
Sherlock9,0.00,0.01,0.00,9,0,Python,3.5,23,0,1,0,0,2,1,0,0,-,7232,0.00
AugustusLi,-,-,-,9,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
SteK,0.00,0.00,0.00,4,0,Python,2.7,33,0,0,0,0,0,0,8,0,-,6360,0.00
sLeviN,0.00,0.41,0.00,0,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6360,0.41
ordan,0.00,-,-,8,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
Lutyj,0.00,0.01,0.00,7,0,Python,2.7,22,0,0,0,0,0,0,0,0,-,6444,0.00
Lark,0.00,0.01,0.00,18,0,Python,2.7,38,0,0,0,0,0,0,8,0,-,6508,0.00
jpbarcia,0.00,-,-,13,-,C++,-,65,-,127,-,-,-1,4,-,-,-,-,-
rantd,0.00,-,-,9,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
Balajiganapathi,0.00,-,-,33,-,C++,-,154,-,127,-,-,-1,13,-,-,-,-,-
tomlau,0.00,-,-,2,-,C++,-,20,-,127,-,-,-1,0,-,-,-,-,-
shreeshaprabhu,-,-,-,4,-,C++,-,35,-,127,-,-,-1,1,-,-,-,-,-
daifei4321,0.00,0.07,0.00,1,0,java,-,43,0,0,0,0,0,2,64,0,-,24172,0.06
dhh1995,0.00,-,-,5,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
koyahi,0.00,-,-,10,-,C++,-,49,-,127,-,-,-1,0,-,-,-,-,-
GiB,0.00,0.01,0.00,18,0,Python,2.7,53,0,0,0,0,0,19,8,0,-,8376,0.01
ronalchn,0.00,-,-,8,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
lks,0.00,-,-,0,-,C++,-,30,-,127,-,-,-1,0,-,-,-,-,-
kcd,0.00,-,-,11,-,C++,-,60,-,127,-,-,-1,1,-,-,-,-,-
zyz915,0.00,-,-,4,-,C++,-,46,-,127,-,-,-1,0,-,-,-,-,-
Arti1990,0.00,-,-,11,-,C++,-,66,-,127,-,-,-1,1,-,-,-,-,-
additya1998,3.31,-,-,0,-,C++,-,34,-,127,-,-,-1,1,-,-,-,-,-
icypepsi,0.01,0.04,0.00,4,0,java,-,32,0,0,0,0,1,0,64,0,-,21328,0.04
Underleaf,0.00,0.00,0.00,14,0,Python,2.7,25,0,0,0,0,2,2,0,0,-,6140,0.00
pmnox,0.00,-,-,6,-,C++,-,68,-,127,-,-,-1,0,-,-,-,-,-
zrz1996,0.00,-,-,0,-,C++,-,68,-,127,-,-,-1,0,-,-,-,-,-
Qwrk,0.00,0.01,0.00,2,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6624,0.00
aguy,0.00,0.01,0.00,1,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6472,0.00
Suits,0.00,0.04,0.00,8,0,java,-,51,0,0,0,0,1,4,64,0,-,21492,0.03
dhirajmadan1,0.00,0.01,0.00,2,0,Python,2.7,28,0,0,0,0,0,0,0,0,-,6604,0.00
handorff,0.00,0.01,0.00,3,0,Python,2.7,17,0,0,0,0,0,0,0,0,-,6428,0.00
Ixia,0.03,-,-,6,-,C++,-,47,-,127,-,-,-1,0,-,-,-,-,-
dancho,0.00,-,-,2,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
trg,0.00,-,-,6,-,C++,-,38,-,127,-,-,-1,1,-,-,-,-,-
benshare,0.00,0.00,0.00,5,0,Python,2.7,41,0,0,0,0,2,0,0,0,-,6156,0.00
ZanderShah,0.00,0.05,0.00,14,0,java,-,71,0,0,0,0,1,0,64,0,-,21364,0.04
cephian,0.00,-,-,4,-,C++,-,35,-,127,-,-,-1,1,-,-,-,-,-
Murat,0.00,-,-,8,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
snowbear,0.00,-,-,16,-,C++,-,80,-,127,-,-,-1,0,-,-,-,-,-
tantian,0.00,-,-,4,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
CHelle,0.00,0.01,0.00,0,0,Python,2.7,20,0,0,0,0,0,4,8,0,-,6316,0.00
zhouyuc1,0.00,0.00,0.00,3,0,Python,2.7,22,0,0,0,0,0,0,8,0,-,6544,0.00
Breakun,0.00,-,-,6,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
NicolasK,0.00,0.01,0.00,0,0,Python,2.7,21,0,0,0,0,0,0,8,0,-,6372,0.00
Fly33,0.00,0.00,0.00,10,0,Python,3.5,32,0,1,0,0,2,0,0,0,-,7216,0.00
JackyKuo,0.00,0.01,0.00,1,0,Python,3.5,26,0,1,0,0,2,1,0,0,-,7224,0.00
Magilarrr,0.00,-,-,2,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
pranjalsharma,0.04,-,-,2,-,C++,-,37,-,127,-,-,-1,9,-,-,-,-,-
scopeInfinity,0.00,-,-,21,-,C++,-,66,-,127,-,-,-1,1,-,-,-,-,-
starrify,0.00,0.01,0.00,5,0,Python,2.7,22,0,0,0,0,0,1,0,0,-,6700,0.00
primenumber,0.00,-,-,3,-,C++,-,26,-,127,-,-,-1,0,-,-,-,-,-
Smithers,0.00,0.01,0.00,4,0,Python,2.7,13,0,0,0,0,0,5,0,0,-,6468,0.00
sayuan,0.00,0.07,0.00,2,0,java,-,42,0,0,0,0,0,2,64,0,-,24716,0.07
markchen90,0.00,-,-,16,-,C++,-,58,-,127,-,-,-1,0,-,-,-,-,-
Stilwell,0.00,-,-,3,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
goyalankit,0.00,0.02,0.00,4,0,Python,2.7,31,0,0,0,0,0,1,8,0,-,6556,0.00
Eridoxi,3.16,-,-,13,-,C++,-,52,-,127,-,-,-1,7,-,-,-,-,-
Nikitosh,0.00,-,-,12,-,C++,-,73,-,127,-,-,-1,0,-,-,-,-,-
mraggi,0.00,-,-,9,-,C++,-,73,-,127,-,-,-1,3,-,-,-,-,-
Equilux,0.00,-,-,1,-,C++,-,64,-,127,-,-,-1,0,-,-,-,-,-
slycer,0.00,0.07,0.02,5,0,java,-,38,0,0,0,0,0,3,72,0,-,24312,0.05
cchli,0.00,0.05,0.02,4,0,java,-,42,0,0,0,0,1,5,64,0,-,21432,0.03
UltraSuperboy,0.00,0.09,0.00,4,0,java,-,33,0,0,0,0,0,8,64,0,-,24120,0.06
Ericcwang,0.00,-,-,1,-,C++,-,32,-,127,-,-,-1,0,-,-,-,-,-
tkociumaka,0.00,-,-,9,-,C++,-,69,-,127,-,-,-1,0,-,-,-,-,-
astrid,0.00,-,-,7,-,C++,-,64,-,127,-,-,-1,0,-,-,-,-,-
antonkovsharov,0.00,0.04,0.00,12,0,java,-,80,0,1,0,0,1,0,64,0,-,21472,0.04
simonlindholm,0.00,-,-,3,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
Fildi,0.00,-,-,5,-,C++,-,31,-,127,-,-,-1,2,-,-,-,-,-
jwsiegel,0.00,-,-,4,-,C++,-,42,-,127,-,-,-1,6,-,-,-,-,-
gena,-,-,-,63,-,C++,-,186,-,127,-,-,-1,51,-,-,-,-,-
aborg,0.00,0.04,0.00,5,0,java,-,48,0,0,0,0,1,11,64,0,-,21608,0.04
malcolmjg,0.00,-,-,2,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
fellek,-,-,-,21,-,C++,-,54,-,127,-,-,-1,0,-,-,-,-,-
Bigmac,0.00,-,-,5,-,C++,-,130,-,127,-,-,-1,110,-,-,-,-,-
Furko,0.00,-,-,5,-,C++,-,84,-,127,-,-,-1,0,-,-,-,-,-
kobebryant24,0.00,-,-,2,-,C++,-,24,-,127,-,-,-1,0,-,-,-,-,-
smartdumpling,0.00,0.04,0.00,6,0,java,-,56,0,0,0,0,1,2,64,0,-,21324,0.04
tafit3,0.01,0.07,0.00,10,0,java,-,94,0,0,0,0,0,0,64,0,-,24504,0.06
NateW,0.00,0.00,0.00,9,0,Python,2.7,24,0,0,0,0,0,1,0,0,-,6564,0.00
austrin,0.00,-,-,10,-,C++,-,53,-,127,-,-,-1,0,-,-,-,-,-
ahmed1ossama13,0.00,-,-,0,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
Klockan,0.00,0.01,0.00,1,0,Python,2.7,19,0,0,0,0,0,0,0,0,-,6648,0.00
Hyperbolic,0.00,-,-,0,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
grebnesieh,0.00,0.01,0.00,0,0,Python,2.7,12,0,0,0,0,0,0,0,0,-,6584,0.00
gxnncrx,0.00,-,-,14,-,C++,-,116,-,127,-,-,-1,4,-,-,-,-,-
Enchom,0.00,-,-,18,-,C++,-,56,-,127,-,-,-1,0,-,-,-,-,-
ush,0.00,-,-,2,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
allenwhale,0.00,-,-,0,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
Drenn,0.00,-,-,10,-,C++,-,62,-,127,-,-,-1,0,-,-,-,-,-
kuritzky,0.00,0.01,0.00,10,0,Python,3.5,41,0,1,0,0,2,7,0,0,-,7220,0.00
wangyisong1996,0.00,-,-,2,-,C++,-,29,-,127,-,-,-1,0,-,-,-,-,-
nitegazer2003,0.00,0.05,0.00,11,0,java,-,74,0,0,0,0,0,0,72,0,-,21480,0.04
OctThe16th,0.00,0.01,0.00,7,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6336,0.00
Sullyper,0.00,-,-,4,-,C++,-,23,-,127,-,-,-1,0,-,-,-,-,-
Ambling,0.00,0.04,0.00,6,0,java,-,29,0,0,0,0,1,1,64,0,-,21356,0.03
EnigmaTwist,0.00,0.00,0.00,9,0,Python,2.7,25,0,0,0,0,0,1,8,0,-,6496,0.00
PavelKunyavskiy,0.00,-,-,26,-,C++,-,127,-,127,-,-,-1,2,-,-,-,-,-
apronchenkov,0.00,-,-,4,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
kevinhikari,-,-,-,1,-,C++,-,34,-,127,-,-,-1,0,-,-,-,-,-
vsavla,0.00,0.02,0.00,1,0,Python,2.7,14,0,0,0,0,0,0,0,0,-,6512,0.00
sduddikunta,0.00,0.01,0.00,2,0,Python,2.7,23,0,0,0,0,0,0,0,0,-,6352,0.00
alin,0.00,-,-,9,-,C++,-,56,-,127,-,-,-1,3,-,-,-,-,-
HammSandwich,0.00,0.00,0.00,22,0,Python,2.7,87,0,0,0,0,0,2,8,0,-,6408,0.00
kevlee,0.00,-,-,0,-,C++,-,27,-,127,-,-,-1,0,-,-,-,-,-
sharno,0.00,0.09,0.00,6,0,java,-,34,0,0,0,0,0,0,64,0,-,24460,0.07
magao21,0.00,-,-,3,-,C++,-,32,-,127,-,-,-1,5,-,-,-,-,-
sinbronjames,0.00,0.05,0.00,5,0,java,-,38,0,0,0,0,1,0,64,0,-,21648,0.04
sancho,0.00,-,-,8,-,C++,-,45,-,127,-,-,-1,0,-,-,-,-,-
Titandrake,0.00,0.08,0.00,5,0,java,-,47,0,0,0,0,0,1,64,0,-,21964,0.05
Cata,0.01,0.07,0.00,6,0,java,-,33,0,0,0,0,0,1,72,0,-,29572,0.07
tcooke,0.00,0.01,0.00,24,0,Python,2.7,45,0,0,0,0,0,6,8,0,-,6600,0.00
palzle,0.00,0.01,0.00,10,0,Python,3.5,21,0,1,0,0,2,0,0,0,-,7240,0.01
jr5000,0.00,-,-,3,-,C#,-,95,-,1,-,-,-1,1,-,-,-,-,-
rvvslv,0.00,-,-,16,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
klasbj,0.00,0.00,0.00,6,0,Python,2.7,21,0,0,0,0,0,0,0,0,-,6448,0.00
maxitg,0.00,-,-,24,-,C++,-,79,-,127,-,-,-1,0,-,-,-,-,-
Krazul,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
alkjash,0.00,0.00,0.00,4,0,Python,2.7,23,0,0,0,0,0,1,8,0,-,6652,0.00
udigoR,0.00,-,-,9,-,C++,-,48,-,127,-,-,-1,0,-,-,-,-,-
Zikura,0.00,0.08,0.00,8,0,java,-,37,0,0,0,0,0,0,64,0,-,24464,0.08
iakolzin,0.00,-,-,3,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
lysine,0.00,-,-,5,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
BlueFish,0.00,0.00,0.00,3,0,Python,2.7,10,0,0,0,0,2,0,0,0,-,6184,0.00
Tedday,0.00,0.01,0.00,3,0,Python,2.7,24,0,0,0,0,2,1,0,0,-,6172,0.00
NTUwanderer,0.00,-,-,9,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
Celicath,0.00,-,-,8,-,C++,-,49,-,127,-,-,-1,1,-,-,-,-,-
forest,0.00,-,-,20,-,C++,-,80,-,127,-,-,-1,0,-,-,-,-,-
yingted,0.00,0.01,0.00,1,0,Python,2.7,13,0,0,0,0,0,1,0,0,-,6772,0.00
pranjalv123,0.00,0.00,0.00,4,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6584,0.00
Whalanator,0.00,-,-,3,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
UOHsaurabh,0.00,0.00,0.00,5,0,Python,2.7,31,0,0,0,0,0,20,8,0,-,6680,0.00
abuss,0.00,0.00,0.00,2,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6360,0.00
zhujiaye,0.00,-,-,1,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
shravanpatel5,0.00,-,-,0,-,C++,-,42,-,127,-,-,-1,2,-,-,-,-,-
fram,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
nasadigital,0.03,-,-,6,-,C++,-,42,-,127,-,-,-1,0,-,-,-,-,-
Ryan,0.00,0.08,0.00,4,0,java,-,35,0,0,0,0,0,0,64,0,-,24260,0.07
vttgato,-,-,-,27,-,java,-,160,-,1,-,-,-1,9,-,-,-,-,-
OMGTallMonster,0.01,0.08,0.00,4,0,java,-,31,0,0,0,0,0,0,64,0,-,24420,0.07
rjjfdn,0.01,0.07,0.00,2,0,java,-,38,0,0,0,0,0,0,72,0,-,24292,0.06
jfrohnhofen,0.00,0.01,0.00,6,0,Python,2.7,16,0,0,0,0,0,1,0,0,-,6372,0.00
CrazyMinistr,0.00,0.02,0.00,3,0,Python,2.7,17,0,0,0,0,0,0,8,0,-,6732,0.01
vvneagleone,0.00,-,-,9,-,C++,-,89,-,127,-,-,-1,1,-,-,-,-,-
normit,0.00,-,-,7,-,C++,-,37,-,127,-,-,-1,1,-,-,-,-,-
Solenoidal,0.00,-,-,10,-,C++,-,45,-,127,-,-,-1,9,-,-,-,-,-
skpenn,0.00,-,-,4,-,C++,-,40,-,127,-,-,-1,0,-,-,-,-,-
zapped,0.00,0.04,0.01,5,0,java,-,74,0,0,0,0,1,5,64,0,-,21320,0.03
littlefriend,0.00,-,-,0,-,C++,-,43,-,127,-,-,-1,0,-,-,-,-,-
poerty,0.00,-,-,6,-,C++,-,38,-,127,-,-,-1,0,-,-,-,-,-
Anyrainel,0.00,-,-,0,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
marioac,0.00,-,-,2,-,C++,-,32,-,127,-,-,-1,1,-,-,-,-,-
enghqii,0.00,-,-,16,-,C++,-,38,-,127,-,-,-1,3,-,-,-,-,-
CuteCube,0.00,0.01,0.00,12,0,Python,2.7,21,0,0,0,0,0,3,0,0,-,6904,0.00
ramzai,0.00,-,-,9,-,C++,-,52,-,127,-,-,-1,0,-,-,-,-,-
skyfire,0.00,-,-,11,-,C++,-,48,-,127,-,-,-1,1,-,-,-,-,-
CMTM4,0.00,-,-,5,-,C++,-,54,-,127,-,-,-1,1,-,-,-,-,-
nhirokinet,0.00,-,-,12,-,C++,-,46,-,127,-,-,-1,3,-,-,-,-,-
eunique,0.00,0.00,0.00,3,0,Python,2.7,29,0,0,0,0,2,0,0,0,-,6144,0.00
elia,0.00,0.00,0.00,1,0,Python,2.7,16,0,0,0,0,0,0,0,0,-,6300,0.00
Moonbay,0.00,-,-,6,-,C++,-,68,-,127,-,-,-1,5,-,-,-,-,-
MathCrusader,0.00,-,-,7,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
YuryBandarchuk,0.00,-,-,5,-,C++,-,60,-,127,-,-,-1,0,-,-,-,-,-
limki,0.00,-,-,4,-,C++,-,46,-,127,-,-,-1,3,-,-,-,-,-
zxqfl,0.00,-,-,13,-,C++,-,206,-,127,-,-,-1,0,-,-,-,-,-
jbryan,0.00,0.00,0.00,15,0,Python,3.5,34,0,0,0,0,2,1,0,0,-,7268,0.00
afourast,0.00,0.01,0.00,6,0,Python,2.7,16,0,0,0,0,0,1,0,0,-,6424,0.00
Namnamseo,0.00,-,-,5,-,C++,-,41,-,127,-,-,-1,0,-,-,-,-,-
jchen314,0.01,0.07,0.01,1,0,java,-,31,0,0,0,0,0,0,64,0,-,24404,0.06
Mjiig,0.00,-,-,5,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
Taube,0.00,-,-,13,-,C++,-,112,-,127,-,-,-1,9,-,-,-,-,-
laminar,-,-,-,19,-,C#,System.Numerics,99,-,1,-,-,-1,1,-,-,-,-,-
brian12345,0.00,-,-,1,-,C++,-,67,-,127,-,-,-1,0,-,-,-,-,-
piotrsmu,0.00,-,-,2,-,C++,-,37,-,127,-,-,-1,0,-,-,-,-,-
insulator,0.00,0.06,0.00,2,0,java,-,32,0,0,0,0,1,0,64,0,-,21272,0.05
voover,0.00,-,-,6,-,C++,-,59,-,127,-,-,-1,0,-,-,-,-,-
ahimawan123,0.00,-,-,2,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
haoranxu510,0.00,-,-,8,-,C++,-,61,-,127,-,-,-1,0,-,-,-,-,-
byc,0.00,0.01,0.00,2,0,C#,-,0,0,0,0,0,0,7,0,0,-,16760,0.01
hugeh0ge,0.00,-,-,6,-,C++,-,31,-,127,-,-,-1,0,-,-,-,-,-
MrGiveChance,0.00,-,-,10,-,C++,-,35,-,127,-,-,-1,5,-,-,-,-,-
yue12392,0.00,-,-,5,-,C++,-,28,-,127,-,-,-1,0,-,-,-,-,-
2rf,0.00,0.00,0.00,2,0,Python,2.7,13,0,0,0,0,0,0,0,0,-,6520,0.00
adm3ws,0.00,-,-,13,-,C#,-,73,-,0,-,-,1,0,-,-,-,-,-
HuZhongXian,-,-,-,4,-,C++,-,60,-,127,-,-,-1,0,-,-,-,-,-
nick993,0.00,-,-,10,-,C++,-,50,-,127,-,-,-1,0,-,-,-,-,-
SpiritsUnite,0.00,-,-,4,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
Adac,0.00,-,-,5,-,C#,-,77,-,1,-,-,-1,2,-,-,-,-,-
131131yhx,0.00,-,-,3,-,C++,-,35,-,127,-,-,-1,0,-,-,-,-,-
xorfire,0.00,-,-,1,-,C++,-,55,-,127,-,-,-1,0,-,-,-,-,-
krijgertje,0.00,-,-,4,-,C++,-,44,-,127,-,-,-1,0,-,-,-,-,-
kalpjain,0.00,-,-,0,-,C++,-,52,-,127,-,-,-1,0,-,-,-,-,-
AlSaeed,0.00,-,-,6,-,C++,-,53,-,127,-,-,-1,0,-,-,-,-,-
Zimmux,0.00,0.00,0.00,2,0,Python,2.7,18,0,0,0,0,0,0,0,0,-,6544,0.00
jsg1504,0.00,-,-,9,-,C++,-,36,-,127,-,-,-1,0,-,-,-,-,-
Biylda,0.00,-,-,2,-,C++,-,33,-,127,-,-,-1,0,-,-,-,-,-
dinnot,0.00,0.01,0.00,15,0,C#,-,102,0,0,0,0,0,0,8,0,-,14596,0.01
suwik,0.00,0.01,0.00,7,0,C#,-,48,0,0,0,0,0,0,0,0,-,14404,0.00
skol,0.00,0.10,0.00,10,0,java,-,65,0,0,0,0,0,5,72,0,-,24828,0.08
varung97,0.00,0.00,0.00,2,0,Python,2.7,15,0,0,0,0,0,0,0,0,-,6620,0.00
