user_id,syatem_time,wall_clock,blanks,avg_memory,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,max_RAM,user_time
potpath,0.00,0.01,1,0,Python,3.5,31,0,2,0,0,2,0,0,0,7216,0.01
CurbStomp,0.00,4.43,0,0,C++,-,50,0,139,0,0,139,0,0,0,3388,4.43
samuelfgs96,0.00,0.00,9,0,C++,-,80,0,0,0,0,0,0,0,0,2756,0.00
wafrelka,0.00,0.00,23,0,C++,-,62,0,0,0,0,0,0,0,0,2444,0.00
subbuk,-,-,6,-,C++,-,68,-,-15,-,-,-15,0,-,-,-,-
Volja,0.00,0.00,6,0,C++,-,66,0,139,0,0,139,0,0,0,2352,0.00
megarybanok,-,-,12,-,C++,-,53,-,-1,-,-,-1,0,-,-,-,-
Omirho,0.00,0.00,4,0,C++,-,69,0,134,0,0,134,1,0,0,2568,0.00
SIben,0.00,0.00,14,0,Python,2.7,38,8,0,0,0,0,0,0,0,6468,0.00
Axelle,0.00,0.05,17,0,java,-,75,0,1,0,0,1,2,64,0,21600,0.04
zajac,0.00,0.00,13,0,C++,-,58,0,0,0,0,0,2,0,0,2504,0.00
Eihab,0.00,0.05,24,0,java,-,153,0,0,0,0,0,2,72,0,21792,0.04
anh1l1ator,-,-,4,-,C++,-,57,-,-15,-,-,-15,0,-,-,-,-
lulitao1997,0.00,0.00,7,0,C++,-,44,0,0,0,0,0,0,0,0,2612,0.00
jkrempus,0.00,0.00,9,0,C++,-,77,0,0,0,0,0,2,0,0,2644,0.00
Safadurimo,0.01,0.05,11,0,java,-,92,0,1,0,0,1,6,64,0,21768,0.03
veluca,0.00,0.01,3,0,Python,3.5,33,0,2,0,0,2,1,0,0,7216,0.00
famafka,0.00,0.00,4,0,C++,-,60,0,0,0,0,0,1,0,0,2480,0.00
Ristretto,0.00,0.00,10,0,C,-,58,0,0,0,0,0,4,0,0,2372,0.00
kpbochenek,0.00,0.01,10,0,Python,3.5,21,0,2,0,0,2,1,0,0,7160,0.00
Gazo,0.00,0.00,27,0,Python,3.5,51,0,2,0,0,2,2,0,0,7232,0.00
AgeOfEmpires2,0.00,0.00,4,0,Python,2.7,17,0,2,0,0,2,2,0,0,6224,0.00
sp765,0.00,0.00,10,0,Python,2.7,47,8,0,0,0,0,1,0,0,6528,0.00
Bagla,0.00,0.00,19,0,C++,-,80,0,0,0,0,0,1,0,0,2716,0.00
trevoran,0.00,0.00,7,0,Python,2.7,26,0,2,0,0,2,0,0,0,6196,0.00
pulkitsja,0.00,0.00,0,0,C++,-,59,0,0,0,0,0,0,0,0,2468,0.00
reality,0.00,0.00,0,0,C++,-,55,0,0,0,0,0,0,8,0,2476,0.00
Eigenket,0.00,0.05,16,0,java,-,108,0,0,0,0,0,0,64,0,21720,0.04
cyon,0.00,0.05,9,0,java,-,70,0,1,0,0,1,4,64,0,21604,0.04
sunset,0.00,0.00,2,0,C++,-,40,0,0,0,0,0,0,0,0,2316,0.00
fswenton,0.00,0.00,13,0,C++,-,61,0,0,0,0,0,0,0,0,2488,0.00
leek,0.00,0.00,10,0,C++,-,63,0,0,0,0,0,0,0,0,2692,0.00
node,0.00,0.00,2,0,C++,-,58,0,0,0,0,0,0,0,0,2488,0.00
Gozz,0.00,0.00,3,0,C++,-,44,0,0,0,0,0,0,0,0,2456,0.00
Pavlo,0.00,0.00,11,0,C++,-,128,0,0,0,0,0,2,0,0,2472,0.00
ThanadeeW,-,-,2,-,C++,-,1,-,-1,-,-,-1,5,-,-,-,-
MashJS,0.00,0.00,1,0,C#,-,65,0,2,0,0,2,1,0,0,12096,0.00
harshulsoni,0.00,0.00,2,0,C++,-,64,0,0,0,0,0,0,0,0,2564,0.00
SBMaruf,0.00,0.01,6,0,C++,-,103,0,0,0,0,0,0,816,0,2500,0.00
harshgarg7696,0.00,0.00,6,0,C++,-,45,0,0,0,0,0,0,0,0,2416,0.00
mark5434,-,-,4,-,java,-,75,-,-1,-,-,-1,0,-,-,-,-
Salvare,0.00,0.00,3,0,C++,-,53,0,0,0,0,0,0,0,0,2604,0.00
alueft,0.00,0.00,1,0,C++,-,32,0,0,0,0,0,4,0,0,2416,0.00
akash1301,0.00,0.00,18,0,C++,-,141,0,0,0,0,0,10,0,0,2652,0.00
FibonacciPrower,0.00,0.00,2,0,C++,-,36,0,0,0,0,0,2,0,0,2476,0.00
kivus,0.01,0.05,17,0,java,-,71,0,0,0,0,0,7,64,0,21740,0.03
pauljty,0.00,0.00,2,0,C++,-,77,0,0,0,0,0,0,0,0,2524,0.00
Anton92nd,0.00,0.00,5,0,C++,-,78,0,139,0,0,139,0,0,0,2472,0.00
kaushal02,-,-,11,-,C++,-,89,-,-15,-,-,-15,3,-,-,-,-
pyrexshorts,0.00,0.00,0,0,C++,-,76,0,134,0,0,134,0,0,0,2584,0.00
JOmegaCV,0.00,0.01,27,0,Python,3.5,115,0,2,0,0,2,17,0,0,7224,0.00
pt314,0.00,0.05,8,0,java,-,64,0,0,0,0,0,0,64,0,21812,0.04
kimmy314,0.00,0.01,9,0,Python,3.5,48,0,2,0,0,2,4,0,0,7152,0.01
fastblood,0.00,0.00,32,0,C++,-,122,0,0,0,0,0,0,0,0,2288,0.00
rol,0.00,0.00,4,0,C++,-,43,0,0,0,0,0,0,0,0,2324,0.00
vladislavbelov,0.00,0.00,7,0,C++,-,57,0,0,0,0,0,0,0,0,2500,0.00
Guliash,0.01,0.05,23,0,java,-,141,0,1,0,0,1,6,64,0,21620,0.04
lazsil,0.00,0.00,13,0,C++,-,74,0,0,0,0,0,0,0,0,2632,0.00
KorEl,0.01,0.05,17,0,java,-,60,0,1,0,0,1,1,64,0,21644,0.03
SuriK,0.00,0.00,24,0,C++,-,98,0,0,0,0,0,0,0,0,2356,0.00
abhay11,0.01,0.09,3,0,java,-,56,0,0,0,0,0,0,64,0,25488,0.08
hilnius,0.00,0.00,8,0,C++,-,87,0,0,0,0,0,4,0,0,2492,0.00
sandeep94pr,0.00,0.00,3,0,C++,-,54,0,0,0,0,0,4,0,0,2528,0.00
tooday,0.00,0.00,62,0,C++,-,70,0,0,0,0,0,3,0,0,2608,0.00
JDJake,0.00,0.00,25,0,C++,-,92,0,0,0,0,0,5,0,0,2632,0.00
mayoko,0.00,0.00,3,0,C++,-,65,0,0,0,0,0,4,0,0,2520,0.00
coreyche,-,-,4,-,C++,-,83,-,-1,-,-,-1,2,-,-,-,-
Wolfje,0.00,0.05,5,0,java,-,86,0,1,0,0,1,6,64,0,22000,0.04
reconst,0.00,0.00,10,0,C++,-,74,0,0,0,0,0,13,0,0,2644,0.00
sunshinepower01,0.00,0.00,14,0,C++,-,55,0,0,0,0,0,0,0,0,2472,0.00
TaoSama,0.00,0.00,5,0,C++,-,63,0,0,0,0,0,5,0,0,2764,0.00
tibi9876,0.00,0.00,3,0,C++,-,53,0,0,0,0,0,0,0,0,2464,0.00
JuniorHsu,-,-,26,-,C++,-,111,-,-1,-,-,-1,23,-,-,-,-
AlanC,0.00,0.00,6,0,C++,-,65,0,0,0,0,0,0,0,0,2700,0.00
Nilil,0.00,0.04,8,0,java,-,62,0,1,0,0,1,3,64,0,21592,0.04
mayank99,0.00,0.07,17,0,java,-,125,0,0,0,0,0,2,64,0,21700,0.06
RLM,0.00,0.00,2,0,C++,-,36,0,0,0,0,0,0,0,0,2492,0.00
aidarbek98,0.00,0.00,0,0,C++,-,79,0,134,0,0,134,1,0,0,2568,0.00
Rach54,0.00,0.00,2,0,C,-,72,0,0,0,0,0,1,0,0,2428,0.00
Acka,-,-,10,-,C++,-,74,-,-15,-,-,-15,3,-,-,-,-
nordicdx,0.00,0.00,12,0,C++,-,57,0,0,0,0,0,0,0,0,2620,0.00
Claudionor,0.00,0.00,5,0,C++,-,57,0,0,0,0,0,0,0,0,2408,0.00
blorgbeard,0.00,0.02,13,0,C#,-,90,0,0,0,0,0,5,0,0,16024,0.01
Efferdan,-,-,15,-,C++,-,48,-,-1,-,-,-1,0,-,-,-,-
tgamerz,0.00,0.00,17,0,C++,-,142,0,0,0,0,0,12,0,0,2644,0.00
asdsteven,0.00,0.00,3,0,C++,-,43,0,0,0,0,0,0,0,0,2372,0.00
iKevinY,0.00,0.00,23,0,Python,2.7,50,8,0,0,0,0,16,0,0,6876,0.00
TrePe,0.00,0.00,3,0,C++,-,39,0,0,0,0,0,0,0,0,2364,0.00
raven0230,0.00,0.00,0,0,Python,3.5,48,0,2,0,0,2,0,0,0,7216,0.00
tanmay273,0.00,0.00,3,0,C++,-,90,0,134,0,0,134,0,0,0,2512,0.00
migulorama,-,-,22,-,C++,-,104,-,-1,-,-,-1,0,-,-,-,-
pighead10,3.51,4.83,12,0,C++,-,63,0,0,0,0,0,0,120896,0,2512,1.32
rsola,0.00,0.00,4,0,C++,-,36,0,0,0,0,0,0,0,0,2616,0.00
zoomswk,0.00,0.00,3,0,C++,-,43,0,0,0,0,0,0,0,0,2300,0.00
mariusk,0.00,0.00,11,0,C#,System.Numerics,72,0,2,0,0,2,0,0,0,12128,0.00
h4cker,0.00,0.00,5,0,C++,-,44,0,0,0,0,0,0,0,0,2644,0.00
Matej,0.00,0.00,5,0,C++,-,56,0,0,0,0,0,3,0,0,2428,0.00
arganos,0.00,0.00,13,0,C++,-,38,0,0,0,0,0,0,0,0,2388,0.00
Sherlock221b,-,-,22,-,C++,-,79,-,-1,-,-,-1,1,-,-,-,-
Annekan,0.00,0.00,25,0,C++,-,54,0,139,0,0,139,2,0,0,1996,0.00
MisterMorj,0.00,0.00,6,0,C++,-,53,0,0,0,0,0,0,0,0,2484,0.00
flori,0.00,0.01,5,0,C#,-,52,0,2,0,0,2,0,0,0,12104,0.00
SaraGuru,0.02,0.58,2,0,C++,-,37,0,0,0,0,0,0,128976,0,2552,0.56
shindannin,0.00,0.00,21,0,C++,-,103,0,139,0,0,139,2,0,0,2424,0.00
iori,0.00,0.01,1,0,Python,3.5,32,0,2,0,0,2,1,0,0,7228,0.00
sayumeki,0.00,0.00,35,0,Python,2.7,126,0,2,0,0,2,4,0,0,6152,0.00
Ramtin,0.00,0.00,10,0,C++,-,59,0,0,0,0,0,0,0,0,2352,0.00
chakku000,0.00,0.00,9,0,C++,-,82,0,0,0,0,0,0,0,0,2636,0.00
fathallah,0.00,0.05,5,0,java,-,67,0,0,0,0,0,1,72,0,21692,0.04
EowinYe,0.00,0.00,3,0,C++,-,48,0,0,0,0,0,0,8,0,2512,0.00
Hydrogenium,0.00,0.00,22,0,C++,-,62,0,0,0,0,0,0,0,0,2508,0.00
Jozko,0.00,0.00,3,0,Python,3.5,42,0,2,0,0,2,3,0,0,7220,0.00
Trasier,0.00,0.00,21,0,C++,-,105,0,0,0,0,0,38,0,0,2716,0.00
madkite,-,-,3,-,java,-,9,-,-1,-,-,-1,11,-,-,-,-
karthikabinav,0.00,0.00,12,0,C++,-,95,0,0,0,0,0,0,0,0,2628,0.00
skavurskaa,0.00,0.00,3,0,C++,-,51,0,0,0,0,0,0,0,0,2652,0.00
mebubo,0.00,0.01,7,0,Python,2.7,37,8,0,0,0,0,0,0,0,6380,0.00
vnqzrilyhaqw,0.00,0.00,4,0,C++,-,49,0,0,0,0,0,0,0,0,2496,0.00
Corea,0.00,0.00,8,0,C++,-,33,0,0,0,0,0,0,0,0,2396,0.00
jonasp,0.00,0.00,23,0,C#,-,83,0,2,0,0,2,0,0,0,12104,0.00
waic,0.00,0.00,3,0,C++,-,43,0,0,0,0,0,1,0,0,2636,0.00
silver9450,0.00,0.00,3,0,C++,-,58,0,0,0,0,0,0,0,0,2640,0.00
hwmaltby,0.00,0.00,6,0,Python,2.7,34,0,2,0,0,2,12,0,0,6192,0.00
ptrinidad,0.00,0.05,3,0,java,-,0,0,1,0,0,1,32,64,0,21520,0.04
efz1005,0.00,0.01,14,0,Python,2.7,32,8,0,0,0,0,7,0,0,7300,0.01
anorange0409,0.00,0.00,1,0,C++,-,51,0,0,0,0,0,0,0,0,2484,0.00
Thallid187,0.00,0.00,16,0,Python,2.7,43,0,2,0,0,2,0,0,0,6168,0.00
Ezibenroc,0.00,0.01,3,0,Python,3.5,24,0,2,0,0,2,1,0,0,7180,0.00
dexter2206,0.00,0.01,7,0,Python,3.5,33,0,2,0,0,2,0,0,0,7208,0.00
iejr,0.00,0.00,18,0,C++,-,100,0,0,0,0,0,8,0,0,2528,0.00
INT,0.00,0.00,2,0,C++,-,61,0,0,0,0,0,0,8,0,2596,0.00
baobab,-,-,5,-,java,-,49,-,-1,-,-,-1,1,-,-,-,-
dailinsubjam,0.00,0.00,5,0,C++,-,59,0,0,0,0,0,0,0,0,2600,0.00
ruslanbes,0.00,0.01,11,0,Python,2.7,43,8,0,0,0,0,0,0,0,6744,0.00
tonynater,0.00,0.00,8,0,C++,-,60,0,0,0,0,0,0,0,0,2420,0.00
chigichan24,0.00,0.00,8,0,C++,-,81,0,0,0,0,0,2,0,0,2788,0.00
modrekiladze,3.32,4.47,1,0,C++,-,74,0,0,0,0,0,0,129192,0,2456,1.14
abdulrahuman5196,0.00,0.08,3,0,java,-,56,0,0,0,0,0,11,72,0,25220,0.08
inspiron15,0.00,0.00,25,0,C++,-,64,0,0,0,0,0,0,0,0,2592,0.00
dwenzel,-,-,4,-,Python,2.7,43,-,1,-,-,1,2,-,-,-,-
phylogenius,0.00,0.01,2,0,Python,3.5,24,0,2,0,0,2,0,0,0,7216,0.00
mhozza,0.00,0.01,15,0,Python,3.5,76,0,2,0,0,2,4,0,0,7192,0.00
msci,0.00,0.00,8,0,C++,-,88,0,0,0,0,0,4,0,0,2756,0.00
adityajain95,0.00,0.01,2,0,C++,-,77,0,0,0,0,0,7,816,0,2532,0.00
sumitbh250,0.00,0.01,1,0,Python,3.5,44,0,2,0,0,2,0,0,0,7200,0.01
annaveronika,0.00,0.00,13,0,C++,-,102,0,134,0,0,134,1,0,0,2672,0.00
izikgo,0.00,0.00,8,0,Python,2.7,29,0,2,0,0,2,0,0,0,6116,0.00
blednotik2,0.00,0.00,9,0,C++,-,84,0,0,0,0,0,3,0,0,2500,0.00
GrundoX,0.00,0.00,2,0,C++,-,31,0,0,0,0,0,0,0,0,2712,0.00
Aith,3.30,4.45,4,0,C++,-,58,0,0,0,0,0,2,129096,0,2604,1.14
druidh,0.00,0.00,3,0,Python,2.7,29,8,0,0,0,0,1,0,0,6600,0.00
Zips,0.02,0.55,11,0,C++,-,55,0,0,0,0,0,0,128984,0,2280,0.52
gangok,0.00,0.00,4,0,C++,-,60,0,0,0,0,0,3,0,0,2276,0.00
NadaAlaa,0.00,0.00,0,0,C++,-,65,0,139,0,0,139,0,0,0,2344,0.00
dmehrab06,0.00,0.00,3,0,C++,-,95,0,0,0,0,0,3,0,0,2756,0.00
erdemkiraz,0.00,0.00,11,0,C++,-,63,0,0,0,0,0,0,0,0,2400,0.00
smarterthanu1234,0.04,0.84,0,0,C++,-,71,0,0,0,0,0,0,129128,0,2552,0.80
Val34,0.00,0.04,14,0,java,-,109,0,1,0,0,1,4,64,0,21568,0.04
vout,0.00,0.00,4,0,C++,-,32,0,0,0,0,0,0,0,0,2644,0.00
joojis,-,-,8,-,C++,-,63,-,-1,-,-,-1,0,-,-,-,-
anari,0.00,0.00,0,0,Python,2.7,24,8,0,0,0,0,0,0,0,6500,0.00
yunoac,0.01,0.04,12,0,java,-,67,0,1,0,0,1,0,64,0,21872,0.03
Vitonka0,0.00,0.00,6,0,C++,-,76,0,0,0,0,0,0,8,0,2556,0.00
Programmargorp,0.00,0.00,8,0,C++,-,62,0,0,0,0,0,1,0,0,2584,0.00
fikr,0.00,0.05,4,0,java,-,79,0,0,0,0,0,5,64,0,21772,0.04
Liranai,0.00,0.05,13,0,java,-,76,0,1,0,0,1,1,64,0,21452,0.05
satyaki3794,0.00,0.00,44,0,C++,-,131,0,134,0,0,134,3,0,0,2500,0.00
arpitd,0.00,0.05,9,0,java,-,74,0,1,0,0,1,0,64,0,21712,0.04
ojasdeshpande,0.00,0.00,1,0,C++,-,59,0,134,0,0,134,0,0,0,2568,0.00
Gandook,0.00,0.00,4,0,C++,-,57,0,0,0,0,0,0,0,0,2512,0.00
pswgoo,0.00,0.00,6,0,C++,-,73,0,0,0,0,0,0,0,0,2364,0.00
wrbuaa2005,0.00,0.00,9,0,C++,-,64,0,0,0,0,0,7,0,0,2508,0.00
zec23456,0.00,0.00,0,0,C++,-,122,0,0,0,0,0,0,0,0,2428,0.00
amarmalik,0.00,0.00,0,0,C++,-,65,0,0,0,0,0,0,0,0,2636,0.00
TooStrongNicknameConstraints,0.00,0.00,7,0,C++,-,65,0,0,0,0,0,7,0,0,2508,0.00
Mathfac,0.01,0.05,29,0,java,-,93,0,0,0,0,0,18,64,0,21872,0.04
Dixtosa,0.00,0.00,9,0,C++,-,125,0,0,0,0,0,13,0,0,2400,0.00
slycer,0.01,0.07,6,0,java,-,42,0,0,0,0,0,3,72,0,25412,0.07
imped,0.00,0.00,3,0,C++,-,72,0,0,0,0,0,3,0,0,2456,0.00
hirohero,0.00,0.00,3,0,Python,2.7,41,0,2,0,0,2,0,0,0,6140,0.00
PGoerlach,0.00,0.00,22,0,C++,-,133,0,1,0,0,1,12,0,0,2472,0.00
caf,0.00,0.00,16,0,C,-,54,0,0,0,0,0,0,0,0,2412,0.00
aborg,-,-,7,-,java,-,84,-,-1,-,-,-1,11,-,-,-,-
franzks,0.00,0.05,30,0,java,-,133,0,1,0,0,1,11,64,0,21532,0.04
kobebryant24,0.00,0.00,6,0,C++,-,51,0,0,0,0,0,0,0,0,2624,0.00
Ki0apa,0.01,0.06,11,0,java,-,58,0,1,0,0,1,0,64,0,21980,0.04
Kulych,0.00,0.00,7,0,C++,-,62,0,0,0,0,0,0,0,0,2436,0.00
ntucker,0.00,0.01,8,0,Python,3.5,34,0,2,0,0,2,1,0,0,7276,0.01
kyc,0.00,0.07,7,0,java,-,55,0,0,0,0,0,0,64,0,25032,0.08
dalexLalka,-,-,28,-,java,-,112,-,-1,-,-,-1,9,-,-,-,-
echoo,0.00,0.00,1,0,C++,-,39,0,0,0,0,0,0,0,0,2372,0.00
amarveer,0.00,0.00,4,0,Python,2.7,28,8,0,0,0,0,0,0,0,6408,0.00
chiu,0.00,0.01,4,0,C++,-,51,0,0,0,0,0,0,816,0,2208,0.00
mayankp,0.00,0.00,11,0,C++,-,50,0,0,0,0,0,0,0,0,2496,0.00
Shuto,0.00,0.00,15,0,C++,-,99,0,0,0,0,0,0,0,0,2464,0.00
aayushkapadia,0.00,0.00,1,0,C++,-,56,0,0,0,0,0,0,0,0,2348,0.00
Emruz,0.00,0.00,12,0,C++,-,130,0,0,0,0,0,14,0,0,2648,0.00
yuukiAsuna,0.00,0.00,0,0,C++,-,64,0,0,0,0,0,0,0,0,2620,0.00
zentorwie,0.00,0.00,6,0,C++,-,52,0,0,0,0,0,1,0,0,2412,0.00
yukihana0416,-,-,16,-,C++,-,128,-,-1,-,-,-1,5,-,-,-,-
akaki,0.00,0.00,3,0,C++,-,50,0,0,0,0,0,1,8,0,2588,0.00
deveshranjan,0.00,0.00,0,0,C++,-,41,0,0,0,0,0,0,0,0,2476,0.00
Bradrin,0.00,0.07,5,0,java,-,76,0,0,0,0,0,0,72,0,25192,0.08
dreamplay,-,-,13,-,C++,-,65,-,-15,-,-,-15,2,-,-,-,-
TwoFx,0.00,0.01,25,0,C#,-,157,0,2,0,0,2,0,0,0,12084,0.00
FxF,0.00,0.00,9,0,C++,-,122,0,0,0,0,0,21,0,0,2744,0.00
Grzesiu,0.00,0.00,16,0,Python,2.7,28,0,0,0,0,0,8,0,0,6764,0.00
S7012MY,0.00,0.00,3,0,C++,-,39,0,0,0,0,0,3,0,0,2484,0.00
vator,0.00,0.00,3,0,C++,-,80,0,134,0,0,134,2,0,0,2584,0.00
telepath,0.00,0.00,78,0,C++,-,346,0,0,0,0,0,118,0,0,2480,0.00
kinodjnz,0.00,0.04,4,0,C++,-,74,0,0,0,0,0,0,0,0,2392,0.00
frOzen,-,-,14,-,C++,-,74,-,-1,-,-,-1,8,-,-,-,-
deneb2016,0.01,0.01,7,0,C++,-,72,0,0,0,0,0,0,0,0,2232,0.00
Beresta,0.00,0.01,15,0,C#,-,126,0,2,0,0,2,11,0,0,12104,0.00
wistful,0.01,0.04,35,0,java,-,214,0,1,0,0,1,2,64,0,21592,0.03
CalTroll,0.00,0.01,4,0,Python,2.7,21,8,0,0,0,0,0,0,0,6640,0.00
handre,0.00,0.00,12,0,C++,-,44,0,0,0,0,0,0,0,0,2720,0.00
areke,-,-,15,-,C++,-,47,-,-15,-,-,-15,0,-,-,-,-
raoxj,0.00,0.00,3,0,C++,-,75,0,0,0,0,0,0,0,0,2424,0.00
CalvinBoy,-,-,9,-,java,-,50,-,-1,-,-,-1,0,-,-,-,-
Shil,0.00,0.00,1,0,C++,-,79,0,139,0,0,139,1,0,0,2380,0.00
enriz,0.00,0.00,6,0,C++,-,69,0,0,0,0,0,1,0,0,2496,0.00
Hachimori,0.00,0.00,11,0,Python,2.7,26,0,0,0,0,0,1,0,0,6512,0.00
angel8878,0.00,0.00,8,0,C++,-,60,0,0,0,0,0,0,0,0,2632,0.00
Benguin,0.00,0.00,13,0,Python,2.7,32,0,2,0,0,2,0,0,0,6180,0.00
mfrodl,0.00,0.01,2,0,Python,2.7,24,0,0,0,0,0,1,0,0,6664,0.00
mgv,0.00,0.00,6,0,Python,2.7,30,8,0,0,0,0,0,0,0,6388,0.00
theed,-,-,9,-,Python,2.7,36,-,1,-,-,1,2,-,-,-,-
MapleOx,0.00,0.00,9,0,C++,-,78,0,0,0,0,0,3,0,0,2476,0.00
peak000333,-,-,10,-,C++,-,56,-,-1,-,-,-1,0,-,-,-,-
Z0RR0,0.00,0.00,12,0,C++,-,96,0,0,0,0,0,1,0,0,2532,0.00
dcclyde,0.00,0.00,11,0,C++,-,63,0,0,0,0,0,6,0,0,2520,0.00
arunabh2k,0.00,0.00,5,0,Python,2.7,43,0,2,0,0,2,2,0,0,6104,0.00
CVegas,0.00,0.00,3,0,C++,-,39,0,0,0,0,0,0,0,0,2572,0.00
Elias,0.01,0.08,5,0,java,-,65,0,0,0,0,0,2,72,0,30056,0.08
kakira,0.00,0.00,17,0,C++,-,111,0,0,0,0,0,1,0,0,2612,0.00
Walid,0.00,0.00,8,0,C++,-,67,0,134,0,0,134,0,0,0,2480,0.00
pasky,-,-,6,-,C++,-,76,-,-15,-,-,-15,0,-,-,-,-
jamaisvu,0.00,0.00,16,0,C++,-,63,0,0,0,0,0,5,0,0,2648,0.00
solomkinmv,0.00,0.05,5,0,java,-,50,0,1,0,0,1,0,64,0,22100,0.04
tubo28,0.00,0.00,16,0,C++,-,96,0,0,0,0,0,4,0,0,2608,0.00
GauravYadav,0.02,0.10,6,0,java,-,66,0,0,0,0,0,1,64,0,25076,0.08
IITianUG,0.00,0.00,64,0,C++,-,135,0,0,0,0,0,0,8,0,2480,0.00
yts1999,0.00,0.00,2,0,C++,-,95,0,0,0,0,0,0,0,0,2724,0.00
Letmethink,0.00,0.00,8,0,Python,2.7,52,0,2,0,0,2,7,0,0,6152,0.00
Juro,0.00,0.00,8,0,C++,-,50,0,0,0,0,0,9,0,0,2584,0.00
AHaGDog,0.00,0.00,7,0,C++,-,113,0,0,0,0,0,5,0,0,2728,0.00
Celestius,0.00,0.00,2,0,Python,2.7,22,0,2,0,0,2,1,0,0,6224,0.00
OmarMekkawy,0.00,0.00,4,0,C++,-,52,0,0,0,0,0,0,0,0,2496,0.00
alberist1,0.00,0.01,4,0,Python,3.5,21,0,2,0,0,2,2,0,0,7216,0.00
AshHash,0.00,0.00,11,0,C,-,58,0,0,0,0,0,9,0,0,2284,0.00
ruhanhabib39,0.00,0.00,4,0,C++,-,53,0,0,0,0,0,0,816,0,2632,0.00
mliz,0.00,0.00,1,0,Python,2.7,21,0,2,0,0,2,0,0,0,6224,0.00
dvolgyes,0.00,0.00,8,0,Python,3.5,43,0,2,0,0,2,1,0,0,7212,0.00
femto,0.00,0.00,5,0,C++,-,42,0,0,0,0,0,0,0,0,2496,0.00
Patrickdev,0.00,0.00,30,0,C#,-,135,0,2,0,0,2,0,0,0,12032,0.00
not,0.00,0.00,4,0,C++,-,48,0,0,0,0,0,0,0,0,2632,0.00
corossig,0.00,0.00,5,0,Python,2.7,31,0,2,0,0,2,1,0,0,6168,0.00
qsLampard,-,-,3,-,java,-,59,-,-1,-,-,-1,0,-,-,-,-
Oroko,0.00,0.00,4,0,C++,-,45,0,0,0,0,0,0,0,0,2412,0.00
Elinow,-,-,17,-,java,-,111,-,-1,-,-,-1,0,-,-,-,-
Adensur,0.00,0.00,2,0,Python,2.7,63,0,2,0,0,2,7,0,0,6208,0.00
mIXs,0.00,0.00,0,0,C++,-,59,0,0,0,0,0,5,0,0,2376,0.00
fahimzubayer18,0.00,0.00,12,0,C++,-,64,0,0,0,0,0,0,0,0,2624,0.00
alexbucevschi,0.00,0.00,23,0,C++,-,88,0,0,0,0,0,0,0,0,2540,0.00
hmishra2250,0.00,0.00,2,0,C++,-,48,0,0,0,0,0,1,0,0,2504,0.00
xneby,0.00,0.00,7,0,C++,-,32,0,0,0,0,0,0,0,0,2496,0.00
Diego93,0.01,0.08,3,0,java,-,52,0,0,0,0,0,0,72,0,30112,0.08
ChrisGav,0.00,0.09,15,0,java,-,83,0,0,0,0,0,0,64,0,21860,0.04
IwfWcf,0.00,0.00,1,0,C++,-,41,0,0,0,0,0,0,0,0,2424,0.00
AlphaGo,0.00,0.00,5,0,C++,-,106,0,0,0,0,0,14,816,0,2612,0.00
didw,0.00,0.00,7,0,C++,-,44,0,0,0,0,0,0,0,0,2588,0.00
dpaneda,0.00,0.01,9,0,Python,2.7,41,8,0,0,0,0,1,0,0,6768,0.00
Financier,0.00,0.00,12,0,C++,-,38,0,0,0,0,0,1,0,0,2612,0.00
triceps,0.00,0.00,9,0,C++,-,63,0,0,0,0,0,0,0,0,2508,0.00
Anthrax,0.00,0.01,14,0,Python,3.5,29,0,2,0,0,2,12,0,0,7204,0.00
ALOHAYS,0.00,0.00,3,0,C++,-,52,0,0,0,0,0,0,0,0,2736,0.00
opelhoward,0.00,0.00,9,0,C++,-,97,0,0,0,0,0,6,0,0,2720,0.00
lljjcc,0.00,0.00,3,0,C++,-,77,0,0,0,0,0,0,0,0,2512,0.00
DavidS,0.00,0.00,20,0,C++,-,189,0,0,0,0,0,16,8,0,2480,0.00
Alinfty,0.00,0.00,2,0,C++,-,52,0,0,0,0,0,0,0,0,2380,0.00
kenta826,0.01,0.06,25,0,java,-,82,0,1,0,0,1,6,64,0,21732,0.05
FedePousa,0.00,0.00,8,0,C++,-,57,0,0,0,0,0,0,0,0,2624,0.00
DeanamicProgramming,0.00,0.00,8,0,C++,-,48,0,0,0,0,0,2,0,0,2592,0.00
macieck9,0.00,0.00,9,0,C++,-,62,0,0,0,0,0,0,0,0,2472,0.00
lvwrence,0.00,0.00,9,0,Python,2.7,27,0,0,0,0,0,9,0,0,6588,0.00
Rebeca,0.00,0.00,3,0,C++,-,43,0,0,0,0,0,1,0,0,2692,0.00
alpha3,0.00,0.00,4,0,Python,3.5,46,0,2,0,0,2,1,0,0,7228,0.00
helfper,0.00,0.07,12,0,java,-,69,0,0,0,0,0,3,64,0,25680,0.09
goulagman,0.00,0.01,4,0,Python,3.5,29,0,2,0,0,2,6,0,0,7220,0.00
mherzberg,0.00,0.00,10,0,C++,-,55,0,0,0,0,0,0,0,0,2496,0.00
lingchunkai,0.00,0.00,8,0,Python,2.7,35,8,0,0,0,0,6,0,0,6872,0.00
liangsheng,0.00,0.00,21,0,C++,-,86,0,0,0,0,0,0,0,0,2500,0.00
