user_id,avg_memory,wall_clock,system_time,blanks,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
jdmetz,0,0.00,0.00,15,-,C++,96,0,0,0,0,0,4,0,0,52760,-,-,2468,0.00
jdoerrie,0,0.00,0.00,11,-,C++,51,0,0,0,0,0,2,0,0,25544,-,-,2572,0.00
jeffreyxiao,0,0.06,0.00,13,-,Java,72,0,0,0,0,0,2,80,0,2414,-,-,25296,0.05
jehad131,0,0.00,0.00,16,-,C++,82,0,0,0,0,0,2,0,0,36160,-,-,2616,0.00
jenkins,-,-,-,15,-,Java,82,-,0,-,-,1,2,-,-,2604,-,java.awt.HeadlessException:,-,-
jermenkoo,0,0.00,0.00,8,-,C++,46,0,0,0,0,0,0,0,0,8616,-,-,2744,0.00
jessoclarence,0,0.00,0.00,38,2.7,Python,74,0,0,0,0,0,33,0,0,3243,-,-,7716,0.00
jetoyrico,0,0.00,0.00,7,-,C++,108,0,0,0,0,134,0,0,0,31432,-,underflow error reading the file,2652,0.00
jfaw,0,0.01,0.00,16,2.7,Python,55,0,0,0,0,0,16,0,0,2561,-,-,6600,0.00
jfguo,0,0.28,0.00,15,2.7,Python,68,8,0,0,0,0,1,0,0,2265,-,-,9452,0.28
jfrohnhofen,0,0.00,0.00,5,2.7,Python,23,8,0,0,0,0,1,0,0,940,-,-,6580,0.00
jgsiqueira,0,0.00,0.00,26,-,C++,80,8,0,0,0,0,2,0,0,11040,-,-,2620,0.00
jguillen,0,0.00,0.00,7,-,C++,49,0,0,0,0,0,0,0,0,10072,-,-,2468,0.00
jhu,0,0.02,0.00,12,-,C++,64,0,0,0,0,0,19,8,0,12536,-,-,2396,0.02
jibu11,0,0.00,0.00,3,-,C++,46,0,0,0,0,1,9,0,0,16368,-,Unknown,2276,0.00
jingling,0,1.83,0.00,34,-,C++,158,0,0,0,0,0,10,0,0,52296,-,-,2612,1.83
jinhwanlazy,0,0.73,0.00,6,3.5,Python,29,0,0,0,0,0,0,0,0,1807,-,-,7852,0.73
jlrz,-,-,-,36,-,C++,115,-,1,-,-,-1,5,-,-,-,expected primary-expression,-,-,-
jmkim1503,0,0.00,0.00,10,-,C++,68,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1384,0.00
jmkjo,0,0.00,0.00,4,-,C++,28,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1372,0.00
joegunrok,0,0.00,0.00,14,2.7,Python,51,8,0,0,0,0,1,0,0,3181,-,-,6800,0.00
johannesk,0,0.00,0.00,4,-,C++,33,0,0,0,0,0,5,0,0,49120,-,-,2568,0.00
jonasp,-,-,-,13,-,C#,63,-,1,-,-,-1,0,-,-,-,: The type or namespace name `Data' does not exist in the namespace `System'. Ar,-,-,-
josephConrad,0,0.01,0.00,5,2.7,Python,18,8,0,0,0,0,0,0,0,777,-,-,6700,0.00
jpautom,0,0.11,0.01,8,-,Java,48,0,0,0,0,0,0,72,0,1960,-,-,27180,0.08
jptd,0,0.07,0.00,11,-,Java,40,0,0,0,0,0,5,72,0,1615,-,-,26520,0.07
jthread,0,0.03,0.00,4,-,C#,46,0,0,0,0,0,0,0,0,4096,-,-,12028,0.02
juho,0,0.00,0.00,18,-,C++,136,0,0,0,0,0,1,0,0,37024,-,-,2292,0.00
juliuswwj,0,0.00,0.00,6,-,C++,61,0,0,0,0,0,4,0,0,8792,-,-,2704,0.00
jureslak,0,0.01,0.00,5,3.5,Python,21,0,0,0,0,0,0,0,0,1115,-,-,8504,0.01
justPassingBy,0,0.08,0.01,4,-,Java,70,0,0,0,0,0,2,80,0,2426,-,-,27352,0.06
jyotesh,0,0.00,0.00,2,-,C,39,0,0,0,0,0,0,0,0,9288,-,-,1392,0.00
k3shav,0,0.00,0.00,16,-,C++,61,0,0,0,0,0,0,0,0,41048,-,-,2648,0.00
kabell,0,0.00,0.00,10,-,C++,59,0,0,0,0,0,8,0,0,17368,-,-,2652,0.00
kalpjain,0,0.00,0.00,0,-,C++,67,0,1,0,0,127,0,0,0,-,Unknown error,Command not found,1396,0.00
kamelzcs,0,0.00,0.00,5,-,C++,39,0,0,0,0,0,10,0,0,11424,-,-,2384,0.00
kangbb,-,-,-,17,-,C++,64,-,0,-,-,-15,4,-,-,17160,-,Timeout,-,-
kansuke,0,0.09,0.01,13,-,Java,35,160,0,0,0,0,3,72,0,1861,-,-,26556,0.07
karan173,0,0.05,0.00,17,-,Java,227,0,0,0,0,1,5,72,0,1623,-,java.lang.NullPointerException,23860,0.03
karia21,0,0.00,0.00,21,-,C++,81,0,0,0,0,0,0,0,0,15696,-,-,2468,0.00
karlicos,-,-,-,7,-,Java,76,-,0,-,-,-15,0,-,-,2663,-,Timeout,-,-
karsten,0,0.03,0.00,3,-,Java,60,0,0,0,0,1,9,72,0,2333,-,java.lang.ArrayIndexOutOfBoundsException:,23644,0.03
kaszubki,0,0.00,0.00,11,-,C++,79,0,0,0,0,0,1,0,0,42928,-,-,2516,0.00
katharas,0,1.13,0.00,7,2.7,Python,32,8,0,0,0,0,0,0,0,1469,-,-,7016,1.13
kawasaki,0,0.00,0.00,2,2.7,Python,13,8,0,0,0,0,0,0,0,1323,-,-,7076,0.00
kazunetakahashi,-,-,-,8,-,C++,87,-,0,-,-,0,1,-,-,25960,-,-,-,-
kenkoooo,0,0.08,0.00,6,-,Java,24,0,0,0,0,0,0,72,0,1084,-,-,27080,0.08
kenta826,0,0.04,0.00,24,-,Java,76,0,0,0,0,1,6,72,0,2390,-,java.io.FileNotFoundException:,24036,0.03
ketpdpoe,0,0.00,0.00,0,-,C++,81,0,0,0,0,0,5,0,0,16856,-,-,2708,0.00
killcode,-,-,-,0,-,C,43,-,0,-,-,-15,0,-,-,7592,-,Timeout,-,-
kilotaras,0,0.00,0.00,21,-,C++,88,0,0,0,0,0,4,0,0,52080,-,-,2620,0.00
kimiyuki,-,-,-,0,-,C++,58,-,1,-,-,-1,1,-,-,-,No such file or directory,-,-,-
kirik13,0,0.04,0.00,22,-,Java,138,0,0,0,0,1,0,72,0,4540,-,java.io.FileNotFoundException:,23652,0.02
kit1980,0,0.01,0.00,2,2.7,Python,21,8,0,0,0,0,0,0,0,1138,-,-,6656,0.00
kittyphon,0,0.00,0.00,5,-,C,54,0,0,0,0,139,0,0,0,9360,-,Segmentation fault,1384,0.00
kk1fff,-,-,-,6,-,C++,58,-,1,-,-,-1,2,-,-,-,not declared,-,-,-
kkidd,0,0.00,0.00,4,-,C++,70,0,0,0,0,0,0,8,0,10312,-,-,2460,0.00
knight644,0,0.00,0.00,0,-,C++,55,0,1,0,0,127,7,0,0,-,Unknown error,Command not found,1388,0.00
koensw,0,0.00,0.00,5,-,C++,33,0,0,0,0,0,3,0,0,17224,-,-,2596,0.00
kogyblack,0,0.00,0.00,14,-,C++,39,0,0,0,0,0,5,0,0,38704,-,-,2280,0.00
kohei0418,0,0.00,0.00,12,-,C++,64,0,0,0,0,0,0,0,0,34736,-,-,2736,0.00
komendart,-,-,-,4,3.5,Python,24,-,0,-,-,1,0,-,-,-,-,File or Dir not found,-,-
koosaga,0,0.00,0.00,3,-,C++,31,0,0,0,0,0,2,0,0,8080,-,-,2280,0.00
kostka,0,0.00,0.00,4,-,C++,53,0,0,0,0,0,0,0,0,31224,-,-,2640,0.00
kostyaby,0,0.00,0.00,7,-,C++,53,0,0,0,0,0,0,0,0,10000,-,-,2508,0.00
kphmd,0,0.02,0.00,20,-,C++,89,0,0,0,0,0,3,0,0,63296,-,-,2776,0.01
kraskevich,0,0.06,0.00,14,-,Java,97,0,0,0,0,0,0,80,0,1601,-,-,24816,0.05
krio,0,0.05,0.01,19,-,Java,102,0,0,0,0,0,6,80,0,2527,-,-,25660,0.04
kris13,0,0.06,0.00,23,-,Java,127,0,0,0,0,0,32,80,0,2455,-,-,25200,0.06
krishkinn,0,0.04,0.00,10,-,Java,79,0,0,0,0,1,5,72,0,1936,-,java.io.FileNotFoundException:,23840,0.03
krismaz,0,0.00,0.00,31,-,C++,84,0,1,0,0,127,2,0,0,-,Unknown error,Command not found,1428,0.00
krukovna,0,0.01,0.00,11,2.7,Python,25,8,0,0,0,0,0,0,0,1530,-,-,6620,0.00
kshen,0,0.00,0.00,5,-,C++,47,0,0,0,0,0,8,0,0,20336,-,-,2620,0.00
ksurana,0,0.00,0.00,6,-,C++,111,0,0,0,0,0,7,0,0,40888,-,-,2460,0.00
kubik369,0,0.00,0.00,7,-,C++,72,0,0,0,0,0,0,0,0,10000,-,-,2328,0.00
kubs,0,0.00,0.00,3,-,C++,40,0,0,0,0,0,0,0,0,10032,-,-,2572,0.00
kubusgol,0,0.06,0.00,11,-,Java,127,0,0,0,0,1,4,72,0,1625,-,java.lang.NullPointerException,23948,0.03
kusano,0,0.00,0.00,1,2.7,Python,15,8,0,0,0,0,0,0,0,775,-,-,6768,0.00
kusumit,0,0.00,0.00,9,-,C++,21,0,0,0,0,0,0,0,0,11792,-,-,2652,0.00
kuuso1,0,0.05,0.00,22,-,C#,74,0,0,0,0,0,1,0,0,5632,-,-,13500,0.03
kzyKT,0,1.38,0.00,1,-,C++,63,0,0,0,0,0,26,0,0,26208,-,-,2484,1.38
laminar,-,-,-,24,-,C#,72,-,0,-,-,1,4,-,-,5120,-,: System.IO.DirectoryNotFoundException,-,-
lamphanviet,-,-,-,12,-,C++,74,-,0,-,-,-15,1,-,-,11264,-,Timeout,-,-
laoriu,-,-,-,6,-,C++,48,-,0,-,-,-15,0,-,-,48872,-,Timeout,-,-
larrylan,0,0.19,0.00,4,-,C++,46,0,0,0,0,0,4,0,0,11592,-,-,2488,0.19
lavenderknight,0,0.00,0.00,1,-,C++,62,0,0,0,0,0,0,0,0,10120,-,-,2680,0.00
layor,0,0.00,0.00,1,-,C++,57,0,0,0,0,0,1,0,0,21416,-,-,2536,0.00
lazyc97,0,0.00,0.00,13,-,C++,58,0,0,0,0,0,0,0,0,15288,-,-,2512,0.00
lazykuna,0,0.00,0.00,12,-,C++,50,0,0,0,0,255,2,0,0,10576,-,Unknown,2460,0.00
lazzrov,0,7.39,0.09,12,-,Java,69,0,0,0,0,0,0,80,0,2369,-,-,436364,7.30
lclan,0,2.20,0.00,0,-,C++,72,0,0,0,0,0,0,0,0,10160,-,-,2508,2.20
lee890211,0,0.08,0.00,7,-,Java,54,0,0,0,0,0,3,80,0,1874,-,-,26472,0.07
lennon310,0,0.02,0.00,2,-,C++,51,0,0,0,0,0,5,0,0,73216,-,-,2644,0.00
leo2,-,-,-,22,-,C#,115,-,1,-,-,-1,2,-,-,-,: Program `Ctest.exe' does not contain a static `Main' method suitable for an en,-,-,-
leonardost,0,0.00,0.00,15,-,C++,35,0,0,0,0,0,10,0,0,7488,-,-,2424,0.00
lexande,0,0.01,0.00,4,2.7,Python,19,8,0,0,0,0,1,0,0,961,-,-,6596,0.00
liadon,0,0.00,0.00,2,-,C++,50,0,0,0,0,0,2,0,0,9776,-,-,2608,0.00
lidinglong,0,0.99,0.05,5,-,C++,80,0,0,0,0,0,0,137328,0,22904,-,-,2592,0.64
lifecodemohit,0,0.00,0.00,4,-,C++,44,0,0,0,0,0,4,0,0,9632,-,-,2608,0.00
lightning95,0,0.00,0.00,4,-,C++,42,0,0,0,0,0,0,0,0,41232,-,-,2636,0.00
likawind,0,0.00,0.00,1,-,C++,35,0,0,0,0,0,7,0,0,10896,-,-,2336,0.00
lingdian618,0,0.00,0.00,0,-,C++,45,0,0,0,0,0,2,0,0,7672,-,-,2416,0.00
linguo,0,0.00,0.00,2,2.7,Python,20,8,0,0,0,0,0,0,0,1420,-,-,6740,0.00
linouk23,0,0.00,0.00,5,-,C++,43,0,0,0,0,0,9,0,0,35976,-,-,2560,0.00
liorin,0,0.00,0.00,9,-,C++,67,0,0,0,0,0,5,0,0,27736,-,-,2444,0.00
littlesheep2015,0,0.00,0.00,7,-,C++,82,0,0,0,0,0,0,0,0,33184,-,-,2480,0.00
liyang21,0,0.00,0.00,5,-,C++,37,0,0,0,0,0,0,0,0,16504,-,-,2124,0.00
liymouse,0,0.00,0.00,3,-,C++,59,0,0,0,0,0,0,0,0,9112,-,-,2444,0.00
lolilords,0,0.00,0.00,6,-,C++,64,0,0,0,0,0,4,0,0,9744,-,-,2480,0.00
loserup,0,0.00,0.00,9,-,C++,105,0,0,0,0,0,9,0,0,24552,-,-,2464,0.00
lost3030,0,0.55,0.00,13,-,C++,90,0,0,0,0,0,4,0,0,25760,-,-,2528,0.54
lovelotus,0,0.00,0.00,11,-,C++,136,0,0,0,0,0,6,0,0,10560,-,-,2516,0.00
loverszhao,-,-,-,75,-,C++,190,-,1,-,-,-1,38,-,-,-,not declared,-,-,-
loyolman,0,0.00,0.00,7,-,C++,37,0,0,0,0,0,2,0,0,36872,-,-,2492,0.00
lrvine,0,0.00,0.00,23,-,C++,56,0,0,0,0,255,2,0,0,24936,-,Unknown,2520,0.00
lschyt,0,0.00,0.00,0,-,C++,53,0,0,0,0,0,3,0,0,48992,-,-,2528,0.00
lucasale1,0,0.02,0.00,3,-,C++,56,0,0,0,0,0,4,0,0,63608,-,-,2388,0.02
lucasmullerm,0,2.58,0.00,6,-,C++,72,0,0,0,0,0,6,0,0,44744,-,-,2592,2.57
lujcmss,-,-,-,11,-,C++,55,-,0,-,-,-15,0,-,-,9960,-,Timeout,-,-
lunae,0,0.00,0.00,0,-,C++,20,0,0,0,0,0,1,0,0,21520,-,-,2420,0.00
mIXs,0,0.00,0.00,7,-,C++,131,0,0,0,0,0,3,0,0,7968,-,-,2448,0.00
mackyi,0,0.56,0.00,30,-,Java,140,0,0,0,0,0,2,80,0,2471,-,-,25860,0.06
madxmad,0,0.00,0.00,11,-,C++,53,0,0,0,0,0,0,0,0,18616,-,-,2640,0.00
maggot092,0,0.00,0.00,20,-,C++,207,0,0,0,0,0,2,0,0,25256,-,-,2504,0.00
magula,-,-,-,7,-,C++,64,-,0,-,-,-15,0,-,-,8016,-,Timeout,-,-
maiyatang,0,0.00,0.00,0,-,C++,32,0,0,0,0,0,0,0,0,10160,-,-,2488,0.00
maker2807,0,13,0.12,13,2.7,Python,37,8,0,0,0,0,6,0,0,1871,-,-,67240,13
malvikaa,0,0.00,0.00,17,-,C++,29,0,0,0,0,0,0,0,0,8472,-,-,2620,0.00
mam1,0,2.83,0.00,23,2.7,Python,44,8,0,0,0,0,4,8,0,2295,-,-,6944,2.83
mannes,0,3.28,0.00,10,2.7,Python,66,8,0,0,0,0,0,8,0,2945,-,-,6832,3.27
manu4rhyme,0,0.00,0.00,10,-,C,37,0,0,0,0,0,0,0,0,7328,-,-,1384,0.00
manuelvsousa,0,0.00,0.00,7,-,C++,75,0,0,0,0,0,0,0,0,8312,-,-,2332,0.00
manul,0,0.00,0.00,5,-,C++,56,0,0,0,0,0,0,0,0,17808,-,-,2468,0.00
marcalla,0,0.00,0.00,8,-,C++,42,0,0,0,0,0,2,0,0,7864,-,-,2344,0.00
mariabv,0,0.00,0.00,7,-,C++,63,0,0,0,0,134,8,0,0,19848,-,underflow error reading the file,2620,0.00
marquismark,0,0.02,0.00,6,2.7,Python,30,8,0,0,0,0,11,0,0,1435,-,-,6908,0.01
martinezgjuan,-,-,-,21,-,Java,80,-,0,-,-,-15,4,-,-,3206,-,Timeout,-,-
masafumi,0,0.00,0.00,12,-,C++,53,0,0,0,0,0,0,0,0,23104,-,-,2592,0.00
masterj,0,0.06,0.01,38,-,Java,181,0,0,0,0,0,35,72,0,1714,-,-,25812,0.04
matejp,0,0.00,0.00,3,-,C++,49,0,0,0,0,0,1,0,0,11496,-,-,2568,0.00
matthew99,0,0.00,0.00,8,-,C++,47,0,0,0,0,0,0,0,0,16488,-,-,2208,0.00
maxor,0,0.00,0.00,18,-,C++,70,0,0,0,0,255,7,0,0,42616,-,Unknown,2344,0.00
mayy00,0,0.00,0.00,12,-,C++,69,0,0,0,0,0,2,0,0,10248,-,-,2480,0.00
mazy,0,0.00,0.00,9,-,C++,112,0,0,0,0,0,7,0,0,10472,-,-,2608,0.00
mediocrates,-,-,-,2,2.7,Python,19,-,0,-,-,1,4,-,-,962,-,File or Dir not found,-,-
megarybanok,-,-,-,14,-,C++,59,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
mehdib,0,0.00,0.00,10,-,C++,29,0,0,0,0,0,0,0,0,7552,-,-,2368,0.00
meihualu,-,-,-,-,-,C++,-,-,1,-,-,-1,-,-,-,-,Unknown error,-,-,-
mengsung,0,0.01,0.00,11,3.5,Python,22,0,0,0,0,0,0,0,0,1106,-,-,7796,0.00
mentalist,0,0.00,0.00,6,-,C++,58,0,0,0,0,0,0,0,0,42144,-,-,2300,0.00
meta,0,0.00,0.00,3,-,C++,43,0,0,0,0,0,3,0,0,39200,-,-,2544,0.00
mexmans,0,0.00,0.00,9,-,C++,63,0,0,0,0,0,0,0,0,28320,-,-,2624,0.00
mgersh,0,0.01,0.00,6,2.7,Python,28,8,0,0,0,0,0,0,0,1682,-,-,6720,0.00
mhora,-,-,-,9,-,C++,56,-,1,-,-,-1,5,-,-,-,No such file or directory,-,-,-
mhozza,0,0.05,0.00,14,3.5,Python,63,0,0,0,0,0,4,0,0,-,-,-,10560,0.02
michelbl,-,-,-,7,2.7,Python,27,-,0,-,-,1,1,-,-,1063,-,File or Dir not found,-,-
mihaild,0,2.28,0.04,9,3.5,Python,67,0,0,0,0,0,0,0,0,3506,-,-,96592,2.23
minchurl,0,0.00,0.00,0,-,C++,29,0,0,0,0,0,0,0,0,9464,-,-,2268,0.00
mingcl,0,0.02,0.00,5,-,C++,52,0,0,0,0,0,0,0,0,9416,-,-,3724,0.02
minus9d,0,0.00,0.00,10,-,C++,66,0,0,0,0,0,1,0,0,25168,-,-,2636,0.00
mirceadino,0,0.02,0.00,25,-,C++,74,0,0,0,0,0,0,0,0,11448,-,-,2564,0.00
mitsaras,0,0.00,0.00,5,-,C++,32,0,0,0,0,0,0,0,0,7464,-,-,2268,0.00
mizumizu,0,1.86,0.00,4,2.7,Python,44,8,0,0,0,0,3,0,0,2543,-,-,7116,1.86
mkoijn,0,1.54,0.00,24,-,C++,186,0,0,0,0,0,1,0,0,78848,-,-,2660,1.54
mkrjn99,0,0.00,0.00,9,-,C++,78,0,0,0,0,0,2,0,0,48200,-,-,2708,0.00
mlwong,-,-,-,6,-,C++,53,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
mmossmann,0,0.01,0.00,16,-,C++,57,0,0,0,0,0,0,0,0,27616,-,-,2436,0.01
modulo1000000007,0,0.00,0.00,14,-,C++,89,0,1,0,0,127,2,0,0,-,Unknown error,Command not found,1380,0.00
mol,0,0.00,0.00,2,-,C++,33,0,0,0,0,0,1,0,0,8696,-,-,2700,0.00
mollitz,0,0.81,0.02,7,2.7,Python,34,8,0,0,0,0,1,128,0,1280,-,-,31860,0.28
mongodb,0,0.00,0.00,1,-,C++,10,0,0,0,0,0,0,0,0,7208,-,-,2408,0.00
mora,0,0.08,0.00,9,-,Java,41,0,0,0,0,0,14,72,0,1626,-,-,26364,0.08
moranski,-,-,-,14,2.7,Python,73,-,0,-,-,0,2,-,-,5043,-,-,-,-
morojenoe,0,0.00,0.00,20,-,C++,111,0,0,0,0,0,0,0,0,12456,-,-,2584,0.00
moshiur,0,0.00,0.00,13,-,C++,60,0,0,0,0,0,1,0,0,40736,-,-,2600,0.00
moskvanaft,0,0.00,0.00,16,-,C++,111,0,0,0,0,1,3,0,0,39496,-,Unknown,2636,0.00
motomuman,0,0.00,0.00,8,-,C++,87,0,0,0,0,0,0,0,0,35496,-,-,2636,0.00
mpol525,-,-,-,31,-,C++,95,-,1,-,-,-1,27,-,-,-,No such file or directory,-,-,-
mpomaleski,0,0.00,0.00,6,-,C++,44,0,0,0,0,0,0,0,0,10760,-,-,2744,0.00
mrdotmoon,0,0.00,0.00,11,-,C++,84,0,0,0,0,0,0,0,0,10056,-,-,2608,0.00
mrozik,0,4.89,0.00,8,-,C++,39,0,0,0,0,0,0,0,0,27560,-,-,2348,4.87
mruxim,0,0.00,0.00,13,-,C++,44,0,0,0,0,0,4,0,0,39488,-,-,2608,0.00
msiro,-,-,-,11,-,C++,83,-,1,-,-,-1,3,-,-,-,No such file or directory,-,-,-
mth,0,1.73,0.00,10,2.7,Python,62,8,0,0,0,0,1,8,0,3871,-,-,12024,2.52
muelleme,0,5.39,0.02,35,2.7,Python,42,0,0,0,0,0,58,0,0,1464,-,-,22140,5.36
mugenen,0,0.00,0.00,6,2.7,Python,22,8,0,0,0,0,0,0,0,894,-,-,7020,0.00
muratekici,0,1.32,0.00,17,-,C++,48,0,0,0,0,0,0,0,0,11264,-,-,2996,0.90
muraziz,0,0.09,0.00,4,-,Java,62,0,0,0,0,0,11,72,0,2354,-,-,27016,0.08
mvlkaraan,0,0.04,0.00,1,-,Java,50,0,0,0,0,0,0,72,0,1947,-,-,24244,0.04
myez,0,0.00,0.00,0,-,C++,81,0,0,0,0,0,0,0,0,24040,-,-,2604,0.00
mynameisverylong,-,-,-,2,-,C,37,-,0,-,-,-15,0,-,-,9288,-,Timeout,-,-
myp09,0,0.09,0.00,3,-,Java,60,0,0,0,0,0,7,72,0,1844,-,-,26504,0.08
nabuk,0,2.59,0.06,15,-,C#,95,0,0,0,0,0,4,8,0,6144,-,-,28372,2.52
nakahara,0,1.47,0.06,8,3.5,Python,36,0,0,0,0,0,0,0,0,1493,-,-,122572,1.41
namam3gy,0,0.00,0.00,5,-,C++,41,0,0,0,0,0,0,0,0,10224,-,-,2324,0.00
nanikaka,0,0.07,0.00,6,-,Java,50,0,0,0,0,0,0,72,0,1970,-,-,26668,0.07
neizod,0,0.03,0.00,6,3.5,Python,37,0,0,0,0,0,1,0,0,2936,-,-,7856,0.00
nejistar,0,1.48,0.02,3,-,C++,62,0,0,0,0,0,0,219160,0,10896,-,-,2696,1.44
nel215,-,-,-,7,-,C++,61,-,0,-,-,-15,0,-,-,28896,-,Timeout,-,-
netkuba,0,0.00,0.00,5,-,C++,34,0,0,0,0,0,0,0,0,20336,-,-,2620,0.00
netsuso,0,0.01,0.00,8,2.7,Python,26,8,0,0,0,0,2,0,0,1007,-,-,6836,0.00
nherceg,0,0.63,0.00,6,-,C++,76,0,0,0,0,0,0,0,0,31680,-,-,2504,0.63
nikhil11,0,0.00,0.00,0,-,C++,104,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1416,0.00
nikhilgupta,0,0.04,0.00,2,-,Java,80,0,0,0,0,1,0,72,0,1770,-,java.lang.NullPointerException,24036,0.03
nikhilvyas,0,0.15,0.00,6,-,C++,96,0,0,0,0,0,9,0,0,41360,-,-,2516,0.14
nikoseven,0,0.05,0.00,4,-,C++,61,0,0,0,0,0,0,0,0,9848,-,-,2612,0.05
niksaz,0,0.00,0.00,4,-,C++,62,0,0,0,0,134,0,0,0,11192,-,underflow error reading the file,2472,0.00
nishant10,0,0.03,0.00,27,-,C++,105,0,0,0,0,0,4,0,0,9896,-,-,2580,0.03
nishthagoel,0,0.00,0.00,1,-,C++,38,0,0,0,0,0,0,0,0,28512,-,-,2464,0.00
niti94,-,-,-,15,-,C++,68,-,0,-,-,-15,3,-,-,10272,-,Timeout,-,-
nmunim,-,-,-,1,-,C++,47,-,0,-,-,-15,0,-,-,38120,-,Timeout,-,-
no15renne,0,0.00,0.00,9,-,C++,60,0,0,0,0,0,0,0,0,17456,-,-,2380,0.00
noidgoten,0,0.02,0.00,5,2.7,Python,33,8,0,0,0,0,0,8,0,1512,-,-,6684,0.01
not2knight,0,0.04,0.00,20,-,Java,129,0,0,0,0,1,3,72,0,4010,-,java.io.FileNotFoundException:,23940,0.04
notenote,0,0.06,0.01,20,-,Java,80,0,0,0,0,0,1,80,0,2425,-,-,25568,0.04
notmichael,0,0.10,0.01,4,-,Java,62,0,0,0,0,0,0,72,0,2001,-,-,28220,0.07
nrg3,-,-,-,52,-,C++,170,-,1,-,-,-1,2,-,-,-,Unknown error,-,-,-
nullstellensatz,0,0.00,0.00,10,-,C++,41,0,0,0,0,0,6,0,0,12496,-,-,2748,0.00
numbertheorist17,0,0.40,0.00,6,-,C++,67,0,0,0,0,0,0,0,0,31120,-,-,2520,0.40
nunocordeiro,-,-,-,30,2.7,Python,104,-,0,-,-,1,8,-,-,4874,-,File or Dir not found,-,-
nxy0520,-,-,-,3,-,C++,41,-,1,-,-,-1,2,-,-,-,No such file or directory,-,-,-
nzbrat,0,0.00,0.00,5,-,C++,51,0,0,0,0,0,0,0,0,8688,-,-,2616,0.00
ochitu,0,0.08,0.00,14,-,Java,71,0,0,0,0,0,5,80,0,2294,-,-,26768,0.08
odan3240,0,0.00,0.00,6,-,C++,62,0,0,0,0,0,0,0,0,36800,-,-,2540,0.00
ohnoho,0,0.01,0.00,3,2.7,Python,46,8,0,0,0,0,5,8,0,1381,-,-,6580,0.00
okaduki,0,0.23,0.00,11,-,C++,84,0,0,0,0,0,2,0,0,44008,-,-,2528,0.22
olekluka,0,0.00,0.00,8,-,C++,46,0,0,0,0,0,1,0,0,7840,-,-,2316,0.00
oleksiisosevych,0,0.10,0.01,12,-,Java,54,0,0,0,0,0,0,80,0,1977,-,-,27560,0.07
olpetOdessaONU,0,0.00,0.00,7,-,C++,43,0,0,0,0,0,15,0,0,16664,-,-,2596,0.00
one800jonc,0,0.06,0.01,7,-,Java,52,0,0,0,0,0,8,80,0,2423,-,-,24920,0.03
oonishi,-,-,-,28,3.5,Python,90,-,0,-,-,1,12,-,-,-,-,File or Dir not found,-,-
orenash,0,0.39,0.01,15,-,Java,71,0,0,0,0,0,0,72,0,3275,-,-,65660,0.43
orkun1675,0,0.08,0.01,2,-,Java,39,0,0,0,0,0,0,80,0,1720,-,-,26592,0.06
osank,0,1.25,0.02,30,-,C++,87,0,0,0,0,0,5,137208,0,39496,-,-,2644,1.22
oscariano,0,0.04,0.00,11,-,Java,85,0,0,0,0,1,9,72,0,2582,-,java.io.FileNotFoundException:,23724,0.03
oswww,0,0.00,0.00,17,-,C++,53,0,0,0,0,0,0,0,0,37152,-,-,2564,0.00
otacon,0,1.81,0.00,24,3.5,Python,47,0,0,0,0,0,4,0,0,-,-,-,7912,1.81
p5ic05i5,0,0.00,0.00,3,2.7,Python,19,8,0,0,0,0,4,0,0,888,-,-,6680,0.00
pachonunderscore1992,0,0.00,0.00,6,-,C++,53,0,0,0,0,0,1,0,0,11552,-,-,2536,0.00
packwolf,0,0.02,0.00,0,2.7,Python,27,8,0,0,0,0,0,8,0,1710,-,-,6788,0.01
paco,0,0.60,0.00,9,-,C++,80,0,0,0,0,0,0,0,0,48384,-,-,2644,0.60
padington,0,0.04,0.00,5,-,Java,69,0,0,0,0,1,5,72,0,1637,-,java.lang.NullPointerException,23712,0.04
paladin8,0,0.00,0.00,3,-,C++,23,0,0,0,0,0,0,0,0,17360,-,-,2464,0.00
palakj,0,0.00,0.00,2,-,C++,66,0,0,0,0,0,0,0,0,9928,-,-,2672,0.00
palash117,0,0.00,0.00,0,-,C++,56,0,0,0,0,0,2,0,0,26216,-,-,2492,0.00
panaka13,0,0.00,0.00,2,-,C++,36,0,0,0,0,0,0,0,0,19224,-,-,2544,0.00
panyuchong,0,0.00,0.00,4,-,C++,50,0,0,0,0,0,0,0,0,37928,-,-,2180,0.00
papazoot,-,-,-,5,3.5,Python,24,-,0,-,-,1,0,-,-,1158,-,ImportError,-,-
paramaciej,0,0.02,0.00,10,3.5,Python,27,0,0,0,0,0,1,0,0,1692,-,-,7740,0.01
partiallyfinite,0,0.00,0.00,4,-,C++,29,0,0,0,0,0,0,0,0,17856,-,-,2396,0.00
